ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2315121,Crosley,CRHH10RS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_0092264_CRHH10RS_03012018110927_70171466,Yes
2315119,Crosley,CRHH10RW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_0092264_CRHH10RW_03012018110927_70171466,Yes
2315123,Crosley,CRHH12RB,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,28.9,11.6,14,310,347,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_0092264_CRHH12RB_03012018110927_70171466,Yes
2315124,Crosley,CRHH12RS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,28.9,11.6,14,310,347,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_0092264_CRHH12RS_03012018110927_70171466,Yes
2315122,Crosley,CRHH12RW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,28.9,11.6,14,310,347,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_0092264_CRHH12RW_03012018110927_70171466,Yes
2244622,Crosley,CRMH10PD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,12,296,331,11,No,,,,07/28/2015,07/09/2015,"United States, Canada",ES_0092264_CRMH10PD_07152015040416_70038353,Yes
2244621,Crosley,CRMH10PW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,12,296,331,11,No,,,,07/28/2015,07/09/2015,"United States, Canada",ES_0092264_CRMH10PW_07152015040416_70038353,Yes
2244624,Crosley,CRMH12PD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,07/28/2015,07/09/2015,"United States, Canada",ES_0092264_CRMH12PD_07152015040416_70038353,Yes
2244625,Crosley,CRMH12PS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,07/28/2015,07/09/2015,"United States, Canada",ES_0092264_CRMH12PS_07152015040416_70038353,Yes
2244623,Crosley,CRMH12PW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,07/28/2015,07/09/2015,"United States, Canada",ES_0092264_CRMH12PW_07152015040416_70038353,Yes
2243532,Crosley,CRMH184PB,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18,21,362,403,10,No,,,,07/10/2015,07/17/2015,"United States, Canada",ES_92264_CRMH184PB_07202015032358_2638205,Yes
2243534,Crosley,CRMH184PS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18,21,362,403,10,No,,,,07/10/2015,07/17/2015,"United States, Canada",ES_92264_CRMH184PS_07202015032408_2648401,Yes
2243533,Crosley,CRMH184PW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18,21,362,403,10,No,,,,07/10/2015,07/17/2015,"United States, Canada",ES_92264_CRMH184PW_07202015032421_2661562,Yes
2220165,Crosley,CRT10PHS2,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,09/24/2014,09/12/2014,"United States, Canada",ES_0092264_CRT10PHS2_09182014043517_70011739,Yes
2220164,Crosley,CRT10PHW2,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,09/24/2014,09/12/2014,"United States, Canada",ES_0092264_CRT10PHW2_09182014043517_70011739,Yes
2220167,Crosley,CRT12PHS2,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,09/24/2014,09/12/2014,"United States, Canada",ES_0092264_CRT12PHS2_09182014043517_700117399,Yes
2220166,Crosley,CRT12PHW2,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,09/24/2014,09/12/2014,"United States, Canada",ES_0092264_CRT12PHW2_09182014043517_70011739,Yes
2216167,Crosley,CRT151HQ*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,60.1,28,14.6,17.3,336,373,10,No,,,,07/12/2014,07/17/2014,"United States, Canada",ES_1021080_CRT151HQ*_07222014031607_7000858,Yes
2219148,Crosley,CRT206HQ*,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,69,29.6,20.4,24.3,470,514,10,No,,,,09/02/2014,09/07/2014,"United States, Canada",ES_1021080_CRT206HQ*_I_09102014041751_70011353,Yes
2305127,Crosley,CRTEH182T*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.1,29.6,18.1,21.1,363,404,10,No,,,,11/01/2017,10/17/2017,"United States, Canada",ES_1021080_CRTEH182T*_10172017015611_70159741,Yes
2305128,Crosley,CRTEH182T*,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,66.1,29.6,18.1,21.1,447,488,10,No,,,,11/01/2017,10/17/2017,"United States, Canada",ES_1021080_CRTEH182T*_10172017015612_70159741,Yes
2324330,Crosley,XFE26JSM****,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.6,35.6,25.6,31.8,700,770,10,No,,,,09/14/2018,08/13/2018,United States,ES_0092264_XFE26JSM****_08142018032330_70194865,No
2324326,Crosley,XIE18GTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,67.3,28,17.5,20.6,442,484,11,No,,,,09/14/2018,08/13/2018,United States,ES_0092264_XIE18GTH****_08142018032330_70194865,Yes
2324328,Crosley,XNE25JGK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669,10,No,,,,09/14/2018,08/13/2018,United States,ES_0092264_XNE25JGK****_08142018032330_70194865,No
2324329,Crosley,XNE25JSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669,10,No,,,,09/14/2018,08/13/2018,United States,ES_0092264_XNE25JSK****_08142018032330_70194865,No
2326696,Crosley,XTE18GTH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.8,28,17.5,20.6,358,400,11,No,,,,10/15/2018,09/28/2018,United States,ES_0092264_XTH18GTH****_10022018122154_70200274,Yes
2326697,Crosley,XTE18GTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,66.8,28,17.5,20.6,442,484,11,No,,,,10/15/2018,09/28/2018,United States,ES_0092264_XTH18GTH****_10022018122153_70200274,Yes
2285186,Cuisinart,043-1893-6,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,282,22,No,,,,12/22/2015,12/01/2016,Canada,ES_1025242_043-1893-6_12022016111053_7053155,No
2230113,Cuisinart,043-1894-4,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.3,20.4,4.2,4.2,226,252,10,No,,,,08/30/2015,02/27/2014,Canada,ES_1025242_043-1894-4_12012014172735_662042,No
2285189,Cuisinart,043-1894-4,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.5,4.5,226,293,23,No,,,,07/12/2016,12/01/2016,Canada,ES_1025242_043-1894-4_12022016111105_7065253,No
2290738,Dacor,DRF36750***,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,35.8,21.3,26.5,549,670,21,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,01/15/2018,12/19/2017,"United States, Canada",ES_1016518_DRF36750***_02112016074810_70121932,No
2292052,Dacor,DRF36C100**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.6,554,731,27,No,,,,04/10/2017,03/07/2017,"United States, Canada",ES_1016518_DRF36C100**_03072017113025_70125770,Yes
2304169,Dacor,DRF42750***,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,41.3,23.5,28.6,629,690,10,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,11/01/2017,09/27/2017,"United States, Canada",ES_1016518_DRF42750***_09272017021308_70157400,No
2292831,Dacor,DRR24980***,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,24,13.7,13.7,260,338,23,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,03/28/2017,03/22/2017,"United States, Canada",ES_1016518_DRR24980***_03222017113716_70128313,No
2290227,Dacor,DRR30980***,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,29.6,17.8,17.8,280,371,25,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/28/2017,01/26/2017,"United States, Canada",ES_1016518_DRR30980***_02082017105714_70119350,No
2308782,Dacor,DRR30990***,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,29.6,17.7,17.8,280,371,25,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/12/2018,12/19/2017,"United States, Canada",ES_1016518_DRR30990***_01082018112404_70167602,No
2293044,Dacor,DRR36980***,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,36,21.6,21.6,290,402,28,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,04/20/2017,03/24/2017,"United States, Canada",ES_1016518_DRR36980***_03242017112645_70128468,No
2254873,Dacor,DTF24BFP,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,72,22,8,9.4,465,509,10,No,,,No,10/12/2015,12/14/2015,"United States, Taiwan, Canada",ES_1016518_DTF24BFP_12022015102143_1776223,No
2253909,Dacor,DTF36FCS,",DTF36FCS,Manufacturers Basic Model number for family: G91629NWU",Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,69.7,37.7,18.7,22.9,551,604,10,No,,,No,06/24/2015,06/24/2015,"United States, Canada",ES_1016518_DTF36FCS_11132015154706_5126290,No
2263388,Dacor,DYF42BSIWS,,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,No,83.5,42,25.6,32.7,762,838,10,No,,,,04/20/2016,03/28/2016,"United States, Canada",ES_1118034_DYF42BSIWS_03292016070941_70071241,No
2287302,Dacor,DYF42SBIW*,,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,No,83.5,28.3,24.3,31.2,785,822,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,01/01/2017,12/21/2016,"United States, Canada",ES_1016518_DYF42SBIW*_12282016073859_70112207,No
2208207,Dacor,RF36NDFSS*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,68.5,35.6,20,24.3,563,616,10,No,,,,04/07/2014,03/28/2014,"United States, Canada",ES_0022856_RF36NDFSS*_03282014113836_2714961,No
2261638,Danby,DAR023C1*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,25,18.7,2.3,2.3,252,280,10,No,,,,03/10/2016,03/04/2016,"United States, Canada",ES_31682_DAR023C1*_03032016012601_70062748,No
2305170,Danby,DAR023C2*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,25,18.7,2.3,2.3,252,280,10,No,,,,10/20/2017,10/19/2017,"United States, Canada",ES_0031682_DAR023C2*_10112017114050_70152633,No
2246529,Danby,DCR016C1*,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,18.7,1.6,1.6,207,232,11,No,,,,09/01/2015,08/21/2015,"United States, Canada",ES_0031682_DCR016C1*_08172015043811_70043354,No
2246527,Danby,DCR016C1B-COR1,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,18.7,1.6,1.6,207,232,11,No,,,,09/01/2015,08/21/2015,"United States, Canada",ES_0031682_DCR016C1B-COR1_08172015043811_70043354,No
2218234,Danby,DCR016C1BDB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,19.5,18.7,1.6,1.6,207,232,11,No,,,,08/31/2014,08/22/2014,"United States, Canada",ES_1104918_DCR016C1BDB_08112014124727_2752930,No
2301887,Danby,DCR032C1*,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,07/30/2017,07/25/2017,"United States, Canada",ES_0031682_DCR032C1*_07242017113020_70149328,No
2215194,Danby,DCR032C1BDB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,10/20/2014,07/08/2014,"United States, Canada",ES_31682_DCR032C1BDB_05072014055948_2718490,No
2215196,Danby,DCR032C1WDB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,10/20/2014,07/08/2014,"United States, Canada",ES_31682_DCR032C1WDB_05072014055948_2718490,No
2255708,Danby,DCR032C3*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.2,19.3,3.2,3.9,320,359,11,No,,,,01/15/2016,12/22/2015,"United States, Canada",ES_0031682_DCR032C3*_12282015120632_70053438,No
2301885,Danby,DCR032C4*,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,07/30/2017,07/25/2017,"United States, Canada",ES_0031682_DCR032C4*_07242017113020_70149328,No
2315168,Danby,DCR045B1BSLDB-3,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,21.4,4.5,5,265,297,11,No,,,,01/22/2018,01/10/2018,"United States, Canada",ES_0031682_DCR045B1BSLDB-3_03012018110822_70170417,No
2334995,Danby,DCRD042C1BDB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5,325,365,11,No,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BDB_03212019063002_9802481,No
2334996,Danby,DCRD042C1BSLDB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5,325,365,11,No,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BSLDB_03212019063023_9823342,No
2334998,Danby,DCRD042C1BSSDB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5,325,365,11,No,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BSSDB_03212019062943_9783357,No
2334997,Danby,DCRD042C1BSSDB-3,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5,325,365,11,No,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BSSDB-3_03212019062952_9792444,No
2334999,Danby,DCRD042C1WDB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5,325,365,11,No,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1WDB_03212019063013_9813422,No
2218023,Danby,DFF048A4WDB,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,46,18.6,4.8,5.8,346,408,15,No,,,,09/05/2014,08/27/2014,"United States, Canada",ES_0031682_DDFF048A4WDB_08272014021903_2752402,No
2218240,Danby,DFF092C1BSLDB,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.2,11.3,374,417,10,No,,,,08/31/2014,08/22/2014,"United States, Canada",ES_1104918_DFF092C1BSLDB_08112014124727_2752930,No
2218241,Danby,DFF092C1WDB,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.2,11.3,374,417,10,No,,,,08/31/2014,08/22/2014,"United States, Canada",ES_1104918_DFF092C1WDB_08112014124727_2752930,No
2265114,Danby,DFF103A4BDB,",,Right hand open, black",Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,06/01/2016,04/15/2016,"United States, Canada",ES_0092273_DFF103A4BDB_04212016124449_70074945,Yes
2265115,Danby,DFF103A4BDBL,",,Left hand open, black",Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,06/01/2016,04/15/2016,"United States, Canada",ES_0092273_DFF103A4BDBL_04212016124449_70074945,Yes
2229665,Danby,DFF103A4WDB,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,12/10/2014,12/04/2014,"United States, Canada",ES_0031682_DFF103A4WDB_12042014111045_70017616,Yes
2265113,Danby,DFF103A4WDBL,",,Left hand open, white",Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,06/01/2016,04/15/2016,"United States, Canada",ES_0092273_DFF103A4WDBL_04212016124449_70074945,Yes
2318677,Danby,DFF180E1*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.5,29.5,18.1,21.2,362,405,11,No,,,,04/18/2018,03/29/2018,"United States, Canada",ES_0031682_DFF180E1*_04182018014014_70179347,Yes
2242804,Danby,DPF073C1*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.4,343,385,11,No,,,,06/23/2015,06/29/2015,"United States, Canada",ES_0031682_DPF073C1*_06292015043011_70036886,No
2321566,Danby,DPF073C2*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.5,343,386,11,No,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0031682_DPF073C2*_06082018031703_70187413,No
