ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Page Format Size,Marking Technology,Color Capability,Print Speed (ipm or mppm),Automatic Duplex Output Capable,Typical Electricity Consumption (TEC) (kWh/wk),Typical Electricity Consumption (TEC) (kWh/yr),Power in Sleep (Watts),Power in Standby (Watts),Default Delay Time to Sleep (minutes),Print/Copy Time from Ready State (s),Print/Copy Time from Sleep Mode (s),Print/Copy Time from Previous Job (s),Digital Front End (DFE) Manufacturer,DFE Model Number,DFE Typical Electricity Consumption (TEC) (kWh/wk),DFE Typical Electricity Consumption (TEC) (kWh/yr),DFE Ready State Power (Watts),DFE Sleep Mode Power (Watts),Functional Adders,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2248016,"Epson America, Inc.",Epson,TM-m30,C31CE95011,,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,0.4,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",10/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE95011_09142015201642_9150407
2248017,"Epson America, Inc.",Epson,TM-m30,C31CE95012,,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,0.4,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",10/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE95012_09152015094841_6399060
2248018,"Epson America, Inc.",Epson,TM-m10,C31CE74031,,Printers,Small,Direct Thermal (DT),Monochrome,8,No,,,1.8,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",08/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE74031_09152015095305_5565551
2248019,"Epson America, Inc.",Epson,TM-m10,C31CE74032,,Printers,Small,Direct Thermal (DT),Monochrome,8,No,,,1.8,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",08/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE74032_09152015095331_8898724
2248020,"Epson America, Inc.",Epson,TM-m10,C31CE74011,,Printers,Small,Direct Thermal (DT),Monochrome,8,No,,,0.3,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wireless - Other, Memory",08/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE74011_09152015095341_6060777
2248021,"Epson America, Inc.",Epson,TM-m10,C31CE74012,,Printers,Small,Direct Thermal (DT),Monochrome,8,No,,,0.3,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wireless - Other, Memory",08/01/2015,09/14/2015,"United States, Canada",ES_22475_C31CE74012_09152015095350_3017002
2251079,"Epson America, Inc.",Epson,SC-P20000,C11CE20001**,,Printers,Large,Ink Jet (IJ),Color,19,No,,,1.84,0.2,15,,,,,,,,,,"Wired > 500 MHz - 1 Gb/s Ethernet, Power-supply Size > 10W,Memory",02/20/2016,10/19/2015,"United States, Canada",ES_22475_C11CE20001_10222015095132_6005690
2253904,"Epson America, Inc.",Epson,FF-640,B11B246201**,,Scanners,Standard,N/A (Scanner),Color,90,No,,,1.01,0.02,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",10/01/2016,11/24/2015,"United States, Canada",ES_22475_B11B246201_11302015132928_3736798
2254020,"Epson America, Inc.",Epson,XP-330,C11CE60201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",04/01/2016,11/20/2015,"United States, Canada",ES_22475_C11CE60201_12012015144924_6518399
2254021,"Epson America, Inc.",Epson,XP-430,C11CE59201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",04/01/2016,11/20/2015,"United States, Canada",ES_22475_C11CE59201_12012015145146_3773955
2254022,"Epson America, Inc.",Epson,XP-434,C11CE59202**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",04/01/2016,11/20/2015,"United States, Canada",ES_22475_C11CE59202_12012015145222_8462389
2254023,"Epson America, Inc.",Epson,SC-P10000,C11CE17001**,,Printers,Large,Ink Jet (IJ),Color,19,No,,,1.8,0.2,15,,,,,,,,,,"Wired > 500 MHz - 1 Gb/s Ethernet, Memory",04/01/2016,11/20/2015,"United States, Canada",ES_22475_C11CE17001_12012015145441_7587589
2254737,"Epson America, Inc.",Epson,TM-m30,C31CE95A***2 (*=0-9),,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,1.3,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",01/01/2016,12/08/2015,"United States, Canada",ES_22475_C31CE95A2 0-9_12102015201452_5308255
2255140,"Epson America, Inc.",Epson,WF-M5194,C11CE38201**,,Printers,Standard,Ink Jet (IJ),Monochrome,22,Yes,,,1.99,0.16,13,,,,,,,,,,"Wired > 500 MHz - 1 Gb/s Ethernet, Power-supply Size > 10W,Memory",04/01/2016,12/10/2015,"United States, Canada",ES_22475_C11CE38201_12172015171518_1680020
2255141,"Epson America, Inc.",Epson,WF-M5694,C11CE37201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Monochrome,22,Yes,,,2.14,0.15,13,,,,,,,,,,"Fax Modem,Wired > 500 MHz - 1 Gb/s Ethernet, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",04/01/2016,12/10/2015,"United States, Canada",ES_22475_C11CE37201_12172015171923_7451628
2255146,"Epson America, Inc.",Epson,Epson Perfection V37,B11B207201**,,Scanners,Standard,N/A (Scanner),Color,8,No,,,1.92,0.03,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",10/01/2012,12/14/2015,"United States, Canada",ES_22475_B11B207201_12172015180108_6726632
2255147,"Epson America, Inc.",Epson,DS-510,B11B209201**,,Scanners,Standard,N/A (Scanner),Color,52,No,,,1.32,0.03,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",09/01/2013,12/14/2015,"United States, Canada",ES_22475_B11B209201_12172015180847_6758560
2255148,"Epson America, Inc.",Epson,DS-560,B11B221201**,,Scanners,Standard,N/A (Scanner),Color,52,No,,,1.32,0.03,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/01/2014,12/14/2015,"United States, Canada",ES_22475_B11B221201_12172015180854_3575479
2257283,"Epson America, Inc.",Epson,TM-T88V,C31CA85656,,Printers,Small,Direct Thermal (DT),Monochrome,23,No,,,1.3,0,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",03/01/2016,01/21/2016,"United States, Canada",ES_22475_C31CA85656_01262016143009_5029026
2257284,"Epson America, Inc.",Epson,TM-T88V,C31CA85658,,Printers,Small,Direct Thermal (DT),Monochrome,23,No,,,1.3,0,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",03/01/2016,01/21/2016,"United States, Canada",ES_22475_C31CA85658_01262016143019_8195540
2257285,"Epson America, Inc.",Epson,TM-U220,C31C514767,,Printers,Small,Impact,Color,1,No,,,1.9,0,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",03/01/2016,01/21/2016,"United States, Canada",ES_22475_C31C514767_01262016143758_5783139
2257286,"Epson America, Inc.",Epson,TM-L90,C31C412668,,Printers,Small,Direct Thermal (DT),Monochrome,13,No,,,1.3,0,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",03/01/2016,01/21/2016,"United States, Canada",ES_22475_C31C412668_01262016144315_4591219
2260496,"Epson America, Inc.",Epson,WF-2750,C11CF76201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,25,Yes,,,1.03,0.06,13,,,,,,,,,,"Fax Modem,Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",07/01/2016,02/08/2016,"United States, Canada",ES_22475_C11CF76201_02222016124703_5247967
2260497,"Epson America, Inc.",Epson,WF-2760,C11CF77201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,25,Yes,,,1.6,0.06,13,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",07/01/2016,02/08/2016,"United States, Canada",ES_22475_C11CF77201_02222016125112_2841785
2263599,"Epson America, Inc.",Epson,TM-T88VI,C31CE94051,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,0.4,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",07/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94051_04012016105444_6568190
2263600,"Epson America, Inc.",Epson,TM-T88VI,C31CE94061,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,0.4,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",07/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94061_04012016105519_7972398
2263601,"Epson America, Inc.",Epson,TM-T88VI,C31CE94531,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,0.4,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",07/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94531_04012016105530_3158451
2264259,"Epson America, Inc.",Epson,XP-640,C11CF50201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,Yes,,,0.8,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",09/01/2016,04/14/2016,"United States, Canada",ES_22475_C11CF50201_04142016211516_8305572
2267060,"Epson America, Inc.",Epson,TM-m30,C31CE95041,,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,0.9,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",06/01/2016,05/16/2016,"United States, Canada",ES_22475_C31CE95041_05182016143751_7711791
2267061,"Epson America, Inc.",Epson,TM-m30,C31CE95042,,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,0.9,0.1,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Memory",06/01/2016,05/16/2016,"United States, Canada",ES_22475_C31CE95042_05182016143834_2132473
2267802,"Epson America, Inc.",Epson,ES-400,B11B226201**,,Scanners,Standard,N/A (Scanner),Color,70,No,,,0.92,0.03,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",12/09/2016,05/23/2016,"United States, Canada",ES_22475_B11B226201_05242016151520_3628249
2267803,"Epson America, Inc.",Epson,DS-530,B11B236201**,,Scanners,Standard,N/A (Scanner),Color,70,No,,,0.92,0.03,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",09/19/2016,05/23/2016,"United States, Canada",ES_22475_B11B236201_05242016151531_7297742
2267804,"Epson America, Inc.",Epson,ES-500W,B11B228201**,,Scanners,Standard,N/A (Scanner),Color,70,No,,,0.92,0.03,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",12/09/2016,05/23/2016,"United States, Canada",ES_22475_B11B228201_05242016151129_5372250
2267807,"Epson America, Inc.",Epson,ET-16500,C11CF49201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,20,Yes,,,2.1,0.2,13,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",08/01/2016,05/23/2016,"United States, Canada",ES_22475_C11CF49201_05242016152017_6328432
2267808,"Epson America, Inc.",Epson,ET-3600,C11CF73201**,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,25,Yes,,,1.1,0.1,13,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",09/09/2016,05/23/2016,"United States, Canada",ES_22475_C11CF73201_05242016152225_9736829
2270211,"Epson America, Inc.",Epson,DS-1630,B11B239201**,,Scanners,Standard,N/A (Scanner),Color,25,No,,,0.68,0.06,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",09/20/2016,06/13/2016,"United States, Canada",ES_22475_B11B239201_06162016092821_7605358
2270266,"Epson America, Inc.",Epson,TM-T20II,"C31CD52XY7(X=0-1, Y=0-9) Ethernet",,Printers,Small,Direct Thermal (DT),Monochrome,15,No,,,2.1,0.2,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Memory",08/01/2016,06/17/2016,"United States, Canada",ES_22475_C31CD52XY7X0-1 Y0-9 _06212016204335_9834896
2272202,"Epson America, Inc.",Epson,TM-T88VI,C31CE94241,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,0.4,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",07/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94241_07122016141913_9812924
2272203,"Epson America, Inc.",Epson,TM-T88VI,C31CE94A***2(*=0-9) WiFi,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,1,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",08/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94A20-9 WiFi_07122016141924_6296436
2272204,"Epson America, Inc.",Epson,TM-T88VI,C31CE94A***2(*=0-9) USB+Ethernet+WiFi,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,1.7,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",08/01/2016,07/08/2016,"United States, Canada",ES_22475_C31CE94A20-9 USB+E_07122016141937_5287597
2278424,"Epson America, Inc.",Epson,ES-200,B11B241201,",B11B241201**,(*=A-Z, a-z, 0-9, +, -, blank)",Scanners,Standard,N/A (Scanner),Color,50,No,,,0.76,0.04,1,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",01/05/2017,08/29/2016,"United States, Canada",ES_22475_B11B241201_09062016121237_3425336
2278425,"Epson America, Inc.",Epson,DS-320,B11B243201,",B11B243201**,(*=A-Z, a-z, 0-9, +, -, blank)",Scanners,Standard,N/A (Scanner),Color,50,No,,,0.76,0.04,1,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",01/05/2017,08/29/2016,"United States, Canada",ES_22475_B11B243201_09062016121312_2762252
2278426,"Epson America, Inc.",Epson,ES-300W,B11B242201,",B11B242201**,(*=A-Z, a-z, 0-9, +, -, blank)",Scanners,Standard,N/A (Scanner),Color,50,No,,,0.95,0.15,1,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",01/05/2017,08/29/2016,"United States, Canada",ES_22475_B11B242201_09062016121431_7701489
2279140,"Epson America, Inc.",Epson,WF-C869R,C11CF34201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,26,Yes,,,1.3,0.2,1,,,,,,,,,,"Fax Modem,Wired > 500 MHz - 1 Gb/s Ethernet, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",02/28/2017,09/15/2016,"United States, Canada",ES_22475_C11CF34201_09152016203208_3131864
2280394,"Epson America, Inc.",Epson,Expression 12000XL,B11B240201,,Scanners,Standard,N/A (Scanner),Color,4,No,,,2.21,0.2,14,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",12/01/2016,09/27/2016,"United States, Canada",ES_22475_B11B240201_09292016200536_7217404
2280445,"Epson America, Inc.",Epson,SC-P5000,C11CF66001,",C11CF66001**,(*=A-Z ,a-z, 0-9, + , -, Blank)",Printers,Large,Ink Jet (IJ),Color,8,No,,,4.7,0.2,15,,,,,,,,,,"Wired > 500 MHz - 1 Gb/s Ethernet, Memory",01/01/2017,09/29/2016,"United States, Canada",ES_22475_C11CF66001_09302016134854_7813137
2280839,"Epson America, Inc.",Epson,ET-2650,C11CF47201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.2,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",01/01/2017,10/05/2016,"United States, Canada",ES_22475_C11CF47201_10062016114629_3127840
2280840,"Epson America, Inc.",Epson,ET-2600,C11CF46201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.2,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",01/01/2017,10/05/2016,"United States, Canada",ES_22475_C11CF46201_10062016114914_5727507
2281645,"Epson America, Inc.",Epson,TM-T88VI-iHUB,C31CE94731,,Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,1.1,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",12/01/2016,10/17/2016,"United States, Canada",ES_22475_C31CE94731_10182016125259_5339841
2281646,"Epson America, Inc.",Epson,TM-T88VI-iHUB,C31CE94731,",C31CE94A***2(*=0-9) USB+Ethernet+WiFi,",Printers,Small,Direct Thermal (DT),Monochrome,27,No,,,1.5,0,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x,Wired < 20 MHz - RS232, Memory",12/01/2016,10/17/2016,"United States, Canada",ES_22475_C31CE94731_10182016125354_4318328
2283998,"Epson America, Inc.",Epson,XP-340,C11CF28201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",03/01/2017,11/09/2016,"United States, Canada",ES_22475_C11CF28201_11142016153044_6606093
2284001,"Epson America, Inc.",Epson,XP-440,C11CF27201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",03/01/2017,11/09/2016,"United States, Canada",ES_22475_C11CF27201_11142016154834_1135470
2284002,"Epson America, Inc.",Epson,XP-446,C11CF27202,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,No,,,1.3,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",03/01/2017,11/09/2016,"United States, Canada",ES_22475_C11CF27202_11142016154910_9843534
2284004,"Epson America, Inc.",Epson,WF-3720,C11CF24201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,23,Yes,,,0.9,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",03/01/2017,05/02/2018,"United States, Canada",ES_22475_C11CF24201_11142016155740_4877956
2284007,"Epson America, Inc.",Epson,WF-4740,C11CF75201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,25,Yes,,,1.1,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",03/28/2017,11/10/2016,"United States, Canada",ES_22475_C11CF75201_11142016160443_1404165
2284008,"Epson America, Inc.",Epson,WF-4720,C11CF74201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,24,Yes,,,0.9,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",03/01/2017,05/02/2018,"United States, Canada",ES_22475_C11CF74201_11142016160905_6365158
2286821,"Epson America, Inc.",Epson,WF-C20590,C11CE47201,,Multifunction Devices (MFD),Standard,High Performance IJ,Color,100,Yes,1.2,64.1,,,1,9.6,11.4,11.4,,,,,,,"None, None",05/01/2017,12/20/2016,"United States, Canada",ES_22475_C11CE47201_12212016214233_9761425
2288917,"Epson America, Inc.",Epson,DS-780N,B11B227201,,Scanners,Standard,N/A (Scanner),Color,90,No,,,1.16,0.03,10,,,,,,,,,,"Wired > 500 MHz - 1 Gb/s Ethernet, Memory,Touch Panel Display - Color",04/27/2017,01/18/2017,"United States, Canada",ES_22475_B11B227201_01182017195148_5270980
2288918,"Epson America, Inc.",Epson,WF-4730,C11CG01201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,24,Yes,,,1.3,0.2,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",05/15/2017,05/02/2018,"United States, Canada",ES_22475_C11CG01201_01182017200224_1157992
2288920,"Epson America, Inc.",Epson,WF-4734,C11CG01204,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,24,Yes,,,1.3,0.2,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",05/15/2017,05/02/2018,"United States, Canada",ES_22475_C11CG01204_01192017114437_5435374
2293179,"Epson America, Inc.",Epson,ET-7700,C11CG15201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,17,Yes,,,0.8,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory",02/23/2017,03/27/2017,"United States, Canada",ES_22475_C11CG15201_03272017190909_8586300
2294859,"Epson America, Inc.",Epson,DS-770,B11B248301,,Scanners,Standard,N/A (Scanner),Color,90,No,,,0.92,0.03,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",07/24/2017,04/19/2017,"United States, Canada",ES_22475_B11B248301_04252017103159_7543286
2295264,"Epson America, Inc.",Epson,XP-8500,C11CG17201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,18,Yes,,,0.5,0.1,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",10/19/2017,05/01/2017,"United States, Canada",ES_22475_C11CG17201_05012017201430_3298581
2296278,"Epson America, Inc.",Epson,DS-575W,B11B228202,,Scanners,Standard,N/A (Scanner),Color,70,No,,,0.92,0.03,10,,,,,,,,,,"Wired > 500 MHz - USB 3.x, Memory",07/27/2017,05/17/2017,"United States, Canada",ES_22475_B11B228202_05182017134724_9096849
2296279,"Epson America, Inc.",Epson,DS-410,B11B249201,,Scanners,Standard,N/A (Scanner),Color,52,No,,,0.53,0.03,10,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",09/15/2017,05/17/2017,"United States, Canada",ES_22475_B11B249201_05182017135446_4007460
2296280,"Epson America, Inc.",Epson,WF-7210,C11CG38201,,Printers,Standard,Ink Jet (IJ),Color,21,Yes,,,0.7,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Power-supply Size > 10W,Memory",11/17/2017,05/17/2017,"United States, Canada",ES_22475_C11CG38201_05182017140238_8171107
2296351,"Epson America, Inc.",Epson,WF-7720,C11CG37201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,21,Yes,,,0.8,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",11/17/2017,05/18/2017,"United States, Canada",ES_22475_C11CG37201_05192017121535_6184826
2296352,"Epson America, Inc.",Epson,WF-7710,C11CG36201,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,21,Yes,,,0.8,0.1,1,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Power-supply Size > 10W,Memory,Touch Panel Display - Color",11/17/2017,05/18/2017,"United States, Canada",ES_22475_C11CG36201_05192017121613_8281096
2297337,"Epson America, Inc.",Epson,FX-890II,C11CF37201,,Printers,Standard,Impact,Monochrome,8,No,,,0.35,0,5,,,,,,,,,,"Wired < 20 MHz - USB 1.x, Power-supply Size > 10W,Memory",09/15/2017,06/07/2017,"United States, Canada",ES_22475_C11CF37201_06082017124854_6495053
2297338,"Epson America, Inc.",Epson,FX-890II N,C11CF37202,,Printers,Standard,Impact,Monochrome,8,No,,,0.68,0,5,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired < 20 MHz - USB 1.x, Power-supply Size > 10W,Memory",09/15/2017,06/07/2017,"United States, Canada",ES_22475_C11CF37202_06082017125210_5086272
