ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Initial Solar Reflectance,Solar Reflectance after 3 years,Initial Emissivity,Low Slope?,Steep Slope?,Roof Cleaned Prior to 3rd Year Test,Warranty Period (yrs),Date Available On Market,Date Qualified,Markets,CB Model Identifier
2308806,"Heartland Metal Sales, LLC",WeatherXL SR,Burnished Slate,Burnished Slate,,Coating,0.32,0.32,0.83,No,Yes,No,40,05/27/2009,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_1082018000000_0010326
2308807,"Heartland Metal Sales, LLC",WeatherXL SR,Charcoal,Charcoal,,Coating,0.25,0.25,0.83,No,Yes,No,40,05/27/2009,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_1082018000000_0010327
2308808,"Heartland Metal Sales, LLC",WeatherXL SR,Brown,Brown,,Coating,0.25,0.25,0.83,No,Yes,No,40,05/27/2009,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_1082018000000_0010328
2308809,"Heartland Metal Sales, LLC",WeatherXL SR,Hunter Green,Hunter Green,,Coating,0.25,0.25,0.83,No,Yes,No,40,05/27/2009,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_1082018000000_0010330
2308840,"Heartland Metal Sales, LLC",WeatherXL SR,Black,Black,,Coating,0.25,0.24,0.83,No,Yes,No,40,05/27/2009,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_1082018000000_0010331
2309925,"Heartland Metal Sales, LLC",WeatherXL SR,Gallery Blue,Gallery Blue,,Coating,0.25,0.25,0.83,No,Yes,No,40,05/27/2009,02/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1087638_2022018000000_0010329
2253472,Henry Company,Henry®,287 Solar-Flex® White Elastomeric Roof Coating,Solarflex 287SF,"N/A,N/A,N/A",Coating,0.86,0.72,0.88,Yes,Yes,No,7,04/11/2011,05/01/2018,"United States, Canada",ES_16052_287 Solar-Flex® White Roof Coating_11232015000000_4153822
2253476,Henry Company,Henry®,869 Rubberized Aluminum Roof Coating,869 Rubberized Aluminum Roof Coating,,Coating,0.69,0.5,0.4,Yes,Yes,No,12,05/26/2004,04/21/2015,United States,ES_16052_869 Rubberized Aluminum Roof Coating_11232015000000_7937763
2253477,Henry Company,Henry®,280DC Premium White Elastomeric Roof Coating,280DC Premium White Elastomeric Roof Coating,,Coating,0.88,0.73,0.9,Yes,Yes,No,12,07/16/2005,04/21/2015,United States,ES_16052_280DC Premium White Elastomeric Roof Coating_11232015000000_1133977
2253479,Henry Company,Henry®,558 Aqua-Brite™ Aluminum Roof Coating,558 Aqua-Brite™ Aluminum Roof Coating,,Coating,0.51,0.5,0.55,No,Yes,No,7,07/16/2005,04/21/2015,United States,ES_16052_558 Aqua-Brite™ Aluminum Roof Coating_11232015000000_6363971
2253482,Henry Company,Pro-Grade®,285 Acrylic Elastomeric Coating,285 Acrylic Elastomeric Coating - White,"N/A,N/A,N/A",Coating,0.86,0.69,0.9,Yes,Yes,No,"5,10",04/21/2015,05/01/2018,United States,ES_16052_108 White Acrylic Elastomeric Coating_11232015000000_4452192
2253491,Henry Company,Henry®,587 100% Acrylic Dura-Brite™ White Elastomeric Roof Coating,587,"N/A,N/A,N/A",Coating,0.84,0.73,0.91,Yes,Yes,No,10,04/11/2011,04/24/2018,"United States, Canada",ES_16052_587 Dura-Brite™ White Elastomeric Roof Coating_11232015000000_8252056
2253492,Henry Company,Henry®,687 100% Acrylic Enviro-White™ Extreme Elastomeric Roof Coating,HE687,"N/A,N/A,N/A",Coating,0.86,0.8,0.9,Yes,Yes,No,10,10/18/2012,05/01/2018,United States,ES_16052_687 Enviro-White™ Elastomeric Roof Coating_11232015000000_5476018
2258029,Henry Company,Pro-Grade®,586 Fibered Aluminum Roof Coating,555 Fibered Aluminum Roof Coating,"N/A,N/A,N/A",Coating,0.53,0.42,0.5,Yes,Yes,No,7,04/21/2015,12/31/2017,United States,ES_16052_586 Fibered Aluminum Roof Coating_01202016000000_8374529
2258030,Henry Company,Pro-Grade®,599 Rubberized Aluminum Roof Coating,599 Rubberized Aluminum Roof Coating,,Coating,0.69,0.5,0.4,Yes,Yes,No,12,05/26/2004,02/04/2016,United States,ES_16052_599 Rubberized Aluminum Roof Coating_01202016000000_9235723
2258031,Henry Company,Pro-Grade®,280 Elastomeric White Roof Coating,280,"N/A,N/A,N/A",Coating,0.88,0.73,0.9,Yes,Yes,No,10,04/11/2011,12/31/2017,"United States, Canada",ES_16052_280 Elastomeric White Roof Coating_01202016000000_2384576
2258032,Henry Company,Pro-Grade®,588 Aluminum WB Roof Coating,558 Aqua-Brite™ Aluminum Roof Coating,"N/A,N/A,N/A",Coating,0.51,0.5,0.55,Yes,Yes,No,7,04/21/2015,12/31/2017,United States,ES_16052_588 Aluminum WB Roof Coating_01202016000000_4232692
2264273,Henry Company,Henry®,787 100% Acrylic White Elastomeric Roof Coating,787 100% Acrylic White Elastomeric Roof Coating,"N/A,N/A,N/A",Coating,0.88,0.73,0.9,Yes,Yes,No,12,04/14/2016,12/31/2017,United States,ES_16052_787 100% Acrylic White Elastomeric Roof Coating_03182016000000_9976244
2295342,Henry Company,Henry,887 TROPI-COOL® 100% SILICONE WHITE ROOF COATING,887 TROPI-COOL® 100% SILICONE WHITE ROOF COATING,,Coating,0.9,0.59,0.87,Yes,Yes,No,Lifetime,05/08/2008,05/02/2017,United States,ES_16052_887 TROPI-COOL® 100% SILICONE WHITE ROOF COATING_05022017214956_1796331
2295343,Henry Company,PRO-GRADE,988 Silicone White Roof Coating,988 Silicone White Roof Coating,,Coating,0.9,0.59,0.87,Yes,Yes,No,Lifetime,05/08/2008,05/02/2017,United States,ES_16052_988 Silicone White Roof Coating_05022017215024_1824967
2305637,"Isaiah Industries, Inc.",Grande Tile,Mission Clay,Mission Clay,,Metal,0.35,0.35,0.83,No,Yes,No,40,11/17/2011,10/27/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_10272017000000_0009866
2305638,"Isaiah Industries, Inc.",Grande Tile,Regal White,Regal White,,Metal,0.65,0.65,0.83,Yes,Yes,No,40,09/01/2012,10/27/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_10272017000000_0009868
2305639,"Isaiah Industries, Inc.",Grande Tile,Slate Gray,Slate Gray,,Metal,0.25,0.25,0.83,No,Yes,No,40,11/17/2011,10/27/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_10272017000000_0009870
2305874,"Isaiah Industries, Inc.",ClickLock,Vermont Slate,Vermont Slate,"Includes: Country Manor Shake, Great American Shake, KasselShake, Oxford Shingle, Rustic Shingle,,",Metal,0.25,0.25,0.83,No,Yes,No,40,08/30/2013,10/27/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_11012017000000_0009872
2310812,"Isaiah Industries, Inc.",Standing Seam,Sierra Tan - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,Sierra Tan - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,,Metal,0.45,0.45,0.83,No,Yes,No,50,12/19/2013,02/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_2192018000000_0010634
2310815,"Isaiah Industries, Inc.",Standing Seam,Colonial Red - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,Colonial Red - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,,Metal,0.25,0.25,0.83,No,Yes,No,50,12/19/2013,02/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_2192018000000_0010636
2310816,"Isaiah Industries, Inc.",Standing Seam,Riverwood - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,Riverwood - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,,Metal,0.25,0.25,0.83,No,Yes,No,50,12/19/2013,02/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_2192018000000_0010637
2310817,"Isaiah Industries, Inc.",Standing Seam,Earthstone - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,Earthstone - 16X1.5SSSM10 / 12X1.5SSSM12 / 12X1.5SSSM6,,Metal,0.25,0.25,0.83,No,Yes,No,50,12/19/2013,02/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1137208_2192018000000_0010638
