ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Fuel,Vent Type,Storage Volume (gallons),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size (inches),Vent Size 2 (inches),Input (kW),Volts,Electric Usage at 125°F outlet temp (kWh/yr),Input Rate (BTU/hr),Uniform Energy Factor (UEF),Therms Per Year at 125°F outlet temp,Gallons/year at 125°F outlet temp for Propane,First Hour Rating at 125°F outlet temp (gallons/hr),Maximum Gallons Per Minute over 67°F rise,Minimum Gallons Per Minute over 67°F rise,Recovery Efficiency per UEF test method (%),Solar System Type,Solar Collector Type,Solar Collector Panel Area (sq feet),Solar Energy Factor (SEF),Freeze Tolerance Limit (F),Solar Tank Volume (gallons),Solar Type of Backup,Solar Auxiliary Tank Volume (gallons),Solar Auxiliary Tank Input (kW),Solar Auxiliary Tank Input (BTU/hr),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Date Available On Market,Date Certified,Markets,CB Model Identifier
2317933,A.O. Smith Corporation,American,GT 540PIH  101,GT 540PIH 101,,Gas Tankless,Propane,,1,,,,3,,,,,199000,0.93,159,173.9606126915,,5.8,5.8,96,,,,,,,,,,,11,22,18,08/01/2012,05/14/2018,"United States, Canada",ES_92897_GT 540PIH 101_04092018195519_6589989
2316547,A.O. Smith Corporation,American,Flue Damper,GUF62 40T40 100,,Gas Storage,Natural Gas,,38,58,64,20,3,,,,,40000,0.65,224,,68,,,73,,,,,,,,,,,,,,01/02/2017,12/11/2018,United States,ES_92897_GUF62 40T40 100_04032018201158_3478892
2316569,A.O. Smith Corporation,American,Flue Damper,GUF62 50T40 100,,Gas Storage,Natural Gas,,48,57,64,22,3,,,,,40000,0.7,224,,83,,,73,,,,,,,,,,,,,,01/02/2017,12/11/2018,United States,ES_92897_GUF62 50T40 100_04032018202826_3423490
2317219,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10250H045DV 120,,Heat Pump,Electric,,46,63,,23,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/22/2015,05/14/2018,United States,ES_92897_HPHE10250H045DV 120_04052018132141_1173128
2316573,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10250H045DVN 120,,Heat Pump,Electric,,46,46,,15,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/27/2016,05/14/2018,United States,ES_92897_HPHE10250H045DVN 120_04032018203114_1506358
2317179,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10266H045DV 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3.52,,,66,,,265,,,,,,,,,,,,,,05/22/2015,02/02/2019,United States,ES_92897_HPHE10266H045DV 120_04042018195312_1472668
2316577,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10266H045DVN 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,05/14/2018,United States,ES_92897_HPHE10266H045DVN 120_04032018203251_7526186
2317186,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10280H045DV 120,,Heat Pump,Electric,,82,69,,27,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/22/2015,05/14/2018,United States,ES_92897_HPHE10280H045DV 120_04042018200130_1126211
2316581,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE10280H045DVN 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,05/14/2018,United States,ES_92897_HPHE10280H045DVN 120_04032018203543_2098234
2317121,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE6250H045DV 120,,Heat Pump,Electric,,46,46,,15,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/27/2016,05/14/2018,United States,ES_92897_HPHE6250H045DV 120_04042018183909_3702167
2316582,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE6266H045DV 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,05/14/2018,United States,ES_92897_HPHE6266H045DV 120_04032018203559_2972404
2316548,A.O. Smith Corporation,American,Heat Pump Water Heater,HPHE6280H045DV 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,05/14/2018,United States,ES_92897_HPHE6280H045DV 120_04032018201228_6089658
2317940,A.O. Smith Corporation,American,SCT-199I-N,MCT-199I-N,,Gas Tankless,Natural Gas,,1,,,,4,3,,,,199000,0.93,159,,,5.8,5.8,96,,,,,,,,,,,11,22,18,08/02/2017,05/14/2018,"United States, Canada",ES_92897_MCT-199I-N_04092018195535_0349863
2317944,A.O. Smith Corporation,American,SCT-199I-P,MCT-199I-P,,Gas Tankless,Propane,,1,,,,4,3,,,,199000,0.93,174,190.3719912473,,5.8,5.8,96,,,,,,,,,,,11,22,18,08/02/2017,05/14/2018,"United States, Canada",ES_92897_MCT-199I-P_04092018195545_7262036
2317973,A.O. Smith Corporation,American,SCT-199O-N,MCT-199O-N,,Gas Tankless,Natural Gas,,1,,,,4,3,,,,199000,0.95,159,,,5.8,5.8,96,,,,,,,,,,,11,22,18,08/02/2017,12/12/2018,"United States, Canada",ES_92897_MCT-199O-N_04092018195847_3538876
2317977,A.O. Smith Corporation,American,MCT-199O-P,MCT-199O-P,,Gas Tankless,Propane,,1,,,,4,3,,,,199000,0.95,174,190.3719912473,,5.8,5.8,96,,,,,,,,,,,11,22,18,08/02/2017,12/12/2018,"United States, Canada",ES_92897_MCT-199O-P_04092018195856_8466965
2317160,A.O. Smith Corporation,American,PDVG62-40S40-NV    200,PDVG62-40S40-NV 200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,173,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,08/08/2012,05/14/2018,United States,ES_92897_PDVG62-40S40-NV 200_04042018191055_7682357
2316616,A.O. Smith Corporation,American,American,PDVG62-40S40-NVL  200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,160,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-40S40-NVL  200_04032018204953_4727567
2318214,A.O. Smith Corporation,American,American,PDVG62-40S40-PV  201,,Gas Storage,Propane,,38,41,61,18,2,3,,,160,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-40S40-PV  201_04102018131327_3997923
2318215,A.O. Smith Corporation,American,American,PDVG62-40S40-PVL  201,,Gas Storage,Propane,,38,41,61,18,2,3,,,160,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-40S40-PVL  201_04102018131329_2841681
2317162,A.O. Smith Corporation,American,PDVG62-50T45-NV    200,PDVG62-50T45-NV 200,,Gas Storage,Natural Gas,,48,51,70,18,2,3,,,160,45000,0.72,206,,81,,,79,,,,,,,,,,,30,59,22,08/08/2012,05/14/2018,United States,ES_92897_PDVG62-50T45-NV 200_04042018191921_7278200
2316608,A.O. Smith Corporation,American,American,PDVG62-50T45-NVL 200,,Gas Storage,Natural Gas,,48,51,70,18,2,3,,,110,45000,0.72,206,,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-50T45-NVL 200_04032018204549_0355554
2318202,A.O. Smith Corporation,American,American,PDVG62-50T45-PV 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,110,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-50T45-PV 201_04102018131137_8688454
2318203,A.O. Smith Corporation,American,American,PDVG62-50T45-PVL 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,110,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-50T45-PVL 201_04102018131140_0891473
2317165,A.O. Smith Corporation,American,PDVG62-50T62-NV    200,PDVG62-50T62-NV 200,,Gas Storage,Natural Gas,,48,52,72,18,3,4,,,110,62000,0.73,198,,118,,,82,,,,,,,,,,,30,60,22,08/08/2012,05/14/2018,United States,ES_92897_PDVG62-50T62-NV 200_04042018192059_5326323
2318190,A.O. Smith Corporation,American,American,PDVG62-50T62-PV 201,,Gas Storage,Propane,,48,52,72,18,3,4,,,115,62000,0.73,198,216.6301969365,118,,,82,,,,,,,,,,,30,60,22,12/12/2014,05/14/2018,United States,ES_92897_PDVG62-50T62-PV 201_04102018131100_6526802
2317174,A.O. Smith Corporation,American,Polaris,PG10 34 100 2NV 200,,Gas Storage,Natural Gas,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,05/14/2018,United States,ES_92897_PG10 34 100 2NV 200_04042018195033_6845008
2317175,A.O. Smith Corporation,American,Polaris,PG10 34 100 2PV 201,,Gas Storage,Propane,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,05/14/2018,United States,ES_92897_PG10 34 100 2PV 201_04042018195036_1937965
2316561,A.O. Smith Corporation,American,Polaris,PR 34 100 N 200,,Gas Storage,Natural Gas,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,12/11/2018,Canada,ES_92897_PR 34 100 N 200_04032018202228_6861978
2317177,A.O. Smith Corporation,American,Polaris,PR 34 100 P 201,,Gas Storage,Propane,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,05/14/2018,Canada,ES_92897_PR 34 100 P 201_04042018195041_6235317
2317171,A.O. Smith Corporation,American,PVG62-40S40 NVS,PVG62-40S40-NVS,,Gas Storage,Natural Gas,,38,50,59,18,2,3,,,,40000,0.67,205,,73,,,79,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVG62-40S40-NVS_04042018192521_4981653
2318124,A.O. Smith Corporation,American,PVG62-40S40 PVS,PVG62-40S40-PVS,,Gas Storage,Propane,,38,50,59,18,2,3,,,,40000,0.67,205,224.2888402626,73,,,79,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVG62-40S40-PVS_04092018203516_2834548
2318231,A.O. Smith Corporation,American,PVG62-40T50 PVS,PVG62-40T50-PVS,,Gas Storage,Propane,,38,59,69,16,2,3,,,,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVG62-40T50-PVS_04102018131657_6629197
2318232,A.O. Smith Corporation,American,American,PVG62-40T50-PVSL,,Gas Storage,Propane,,38,59,69,16,2,3,,,88,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,27,69,20,04/01/2013,05/14/2018,United States,ES_92897_PVG62-40T50-PVSL_04102018131659_0118971
2317169,A.O. Smith Corporation,American,American,PVG62-50S40-NVS,,Gas Storage,Natural Gas,,49,59,60,20,2,3,,,89,40000,0.72,208,,79,,,80,,,,,,,,,,,31,68,22,04/01/2013,05/14/2018,United States,ES_92897_PVG62-50S40-NVS_04042018192402_8460055
2318117,A.O. Smith Corporation,American,American,PVG62-50S40-PVS,,Gas Storage,Propane,,49,59,60,20,2,3,,,89,40000,0.72,208,227.5711159737,79,,,80,,,,,,,,,,,31,68,22,04/01/2013,05/14/2018,United States,ES_92897_PVG62-50S40-PVS_04092018203426_7671553
2317163,A.O. Smith Corporation,American,PVG62-50S62 NVS,PVG62 50S62NVS,,Gas Storage,Natural Gas,,50,52,61,20,3,4,,,79,62000,0.73,206,,119,,,82,,,,,,,,,,,31,61,24,01/04/2013,05/14/2018,United States,ES_92897_PVG62 50S62NVS_04042018191941_6452476
2318097,A.O. Smith Corporation,American,PVG62-50S62 PVS,PVG62 50S62PVS,,Gas Storage,Propane,,50,52,61,20,3,4,,,79,62000,0.73,206,225.3829321663,119,,,82,,,,,,,,,,,31,61,24,01/04/2013,05/14/2018,United States,ES_92897_PVG62 50S62PVS_04092018202750_1392355
2317172,A.O. Smith Corporation,American,PVG62-50T50 NVS,PVG62-50T50-NVS,,Gas Storage,Natural Gas,,48,59,68,18,2,3,,,,50000,0.72,211,,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVG62-50T50-NVS_04042018192616_1936100
2318247,A.O. Smith Corporation,American,PVG62-50T50 PVS,PVG62-50T50-PVS,,Gas Storage,Propane,,48,59,68,18,2,3,,,,50000,0.72,211,230.8533916849,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVG62-50T50-PVS_04102018132009_9470449
2318186,A.O. Smith Corporation,American,Power Vent,UPVG6240T42NV,,Gas Storage,Natural Gas,,38,59,67,20,2,,,,,42000,0.7,220,,76,,,77,,,,,,,,,,,,,,09/16/2013,05/14/2018,"United States, Canada",ES_92897_UPVG6240T42NV_04102018131030_6662334
2318098,A.O. Smith Corporation,American,Power Vent,UPVG6250T42NV,,Gas Storage,Natural Gas,,48,57,66,22,2,,,,,42000,0.65,220,,71,,,78,,,,,,,,,,,,,,10/03/2013,05/14/2018,"United States, Canada",ES_92897_UPVG6250T42NV_04092018202857_1099694
2240753,A.O. Smith Corporation,American Solar,No name found,SSX62 ACI120 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,31.9,1.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSX62 ACI120 - 80_06022015113434_9980016
2240757,A.O. Smith Corporation,American Solar,No name found,SSX62 ACI144 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,31.9,1.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSX62 ACI144 - 80_06022015113434_4558676
2240794,A.O. Smith Corporation,American Solar,No name found,SSX62 ACI150 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,1.9,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSX62 ACI150 - 120_06022015113434_8868055
2240761,A.O. Smith Corporation,American Solar,No name found,SSX62 ACI150 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,2.2,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSX62 ACI150 - 80_06022015113434_9876810
2240798,A.O. Smith Corporation,American Solar,No name found,SSX62 ACI154 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,1.8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSX62 ACI154 - 120_06022015113434_4036292
2240653,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200204 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200204 - 120_06022015113434_3316404
2240819,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200204 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200204 - 80_06022015113434_4991322
2240656,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200404 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200404 - 120_06022015113434_8908009
2240622,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200404 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200404 - 80_06022015113434_2400009
2240659,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200444 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.4,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200444 - 120_06022015113434_8139731
2240626,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200444 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.4,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200444 - 80_06022015113434_7655143
2240663,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200504 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200504 - 120_06022015113434_5670591
2240630,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200504 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,20.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200504 - 80_06022015113434_6821408
2240667,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200544 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200544 - 120_06022015113434_1388312
2240634,A.O. Smith Corporation,Cirrex,No name found,SACI 04 200544 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 04 200544 - 80_06022015113434_5354517
2335050,A.O. Smith Corporation,GSW,G640S40N-PDV-ES2 30*,G640S40N-PDV-ES2 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,40,41.4,60.5,18,2,3,,,,40000,0.68,15769,,71,,,0.84,,,,,,,,,,,22,58.3,22,03/01/2019,03/22/2019,Canada,ES_0092897_G640S40N-PDV-ES2 30*_03212019042731_70215398
2335051,A.O. Smith Corporation,GSW,G640S40N-PDVR-ES2 30*,G640S40N-PDVR-ES2 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,40,41.4,60.5,18,2,3,,,,40000,0.68,15769,,71,,,0.84,,,,,,,,,,,22,58.3,22,03/01/2019,03/22/2019,Canada,ES_0092897_G640S40N-PDVR-ES2 30*_03212019042731_70215398
2306261,A.O. Smith Corporation,GSW,GSW,G640S40N-PV-ES2,,Gas Storage,Natural Gas,Power Vent,40,49.6,59,18,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_G640S40N-PV-ES2_11102017121010_70160927
2306262,A.O. Smith Corporation,GSW,GSW,G640S40P-PV-ES2,,Gas Storage,Propane,Power Vent,40,49.6,59,18,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_G640S40P-PV-ES2_11102017121010_70160927
2306267,A.O. Smith Corporation,GSW,GSW,G640T50N-PV-ES2,,Gas Storage,Natural Gas,Power Vent,40,59.1,68.5,16,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G640T50N-PV-ES2_11102017121010_70160927
2306268,A.O. Smith Corporation,GSW,GSW,G640T50P-PV-ES2,,Gas Storage,Propane,Power Vent,40,59.1,68.5,16,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G640T50P-PV-ES2_11102017121010_70160927
2306273,A.O. Smith Corporation,GSW,GSW,G650S40N-PV-ES2,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,20,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G650S40N-PV-ES2_11102017121010_70160927
2306274,A.O. Smith Corporation,GSW,GSW,G650S40P-PV-ES2,,Gas Storage,Propane,Power Vent,50,58.8,60.1,20,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G650S40P-PV-ES2_11102017121010_70160927
2306287,A.O. Smith Corporation,GSW,GSW,G650S62N-PV-ES2,,Gas Storage,Natural Gas,Power Vent,50,52,61.4,20,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,04/01/2013,10/25/2017,Canada,ES_0092897_G650S62N-PV-ES2_11102017121010_70160927
2306288,A.O. Smith Corporation,GSW,GSW,G650S62P-PV-ES2,,Gas Storage,Propane,Power Vent,50,52,61.4,20,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,04/01/2013,10/25/2017,Canada,ES_0092897_G650S62P-PV-ES2_11102017121010_70160927
2306241,A.O. Smith Corporation,GSW,GSW,G650T45N-PDV-ES2 200,,Gas Storage,Natural Gas,Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,,,,,,,,,,,,,,,,,,,,,08/08/2012,10/25/2017,Canada,ES_0092897_G650T45N-PDV-ES2 200_11102017102424_70160927
2335053,A.O. Smith Corporation,GSW,G650T45N-PDV-ES2 30*,G650T45N-PDV-ES2 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,0.72,23453,,81,,,0.86,,,,,,,,,,,22,67.5,22,03/01/2019,03/22/2019,Canada,ES_0092897_G650T45N-PDV-ES2 30*_03212019042731_70215398
2335054,A.O. Smith Corporation,GSW,G650T45N-PDVR-ES2 30*,G650T45N-PDVR-ES2 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,0.72,23453,,81,,,0.86,,,,,,,,,,,22,67.5,22,03/01/2019,03/22/2019,Canada,ES_0092897_G650T45N-PDVR-ES2 30*_03212019042731_70215398
2306242,A.O. Smith Corporation,GSW,GSW,G650T45P-PDV-ES2 201,,Gas Storage,Propane,Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,,,,,,,,,,,,,,,,,,,,,08/08/2012,10/25/2017,Canada,ES_0092897_G650T45P-PDV-ES2 201_11102017102424_70160927
2306280,A.O. Smith Corporation,GSW,GSW,G650T50N-PV-ES2,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,18,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G650T50N-PV-ES2_11102017121010_70160927
2306281,A.O. Smith Corporation,GSW,GSW,G650T50P-PV-ES2,,Gas Storage,Propane,Power Vent,50,58.8,60.1,18,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_G650T50P-PV-ES2_11102017121010_70160927
2306247,A.O. Smith Corporation,GSW,GSW,G650T58N-PDV-ES2 200,,Gas Storage,Natural Gas,Power Direct Vent,50,52,72.3,18,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,12/12/2014,10/25/2017,Canada,ES_0092897_G650T58N-PDV-ES2 200_11102017102424_70160927
2240812,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE350 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE350 - 120_06022015113434_6015309
2240780,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE350 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE350 - 80_06022015113434_1416312
2240815,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE354 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,7.4,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE354 - 120_06022015113434_6544717
2240783,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE354 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE354 - 80_06022015113434_7259974
2240804,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE420 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE420 - 120_06022015113434_6967975
2240771,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE420 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE420 - 80_06022015113434_7709238
2240807,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE440 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE440 - 120_06022015113434_1141234
2240774,A.O. Smith Corporation,American Solar,No name found,SSY62 ACE440 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SSY62 ACE440 - 80_06022015113434_7620059
