ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Fuel Type,Efficiency (AFUE),Date Available On Market,Date Certified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2312425,Weil-McLain,Weil-McLain,Ultra Oil,UO-5E,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_UO-5E_03072018202330_0187072,No,No
2312426,Weil-McLain,Weil-McLain,WGO,WGO-2RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-2RD_03072018202519_0498301,No,No
2312427,Weil-McLain,Weil-McLain,WGO,WGO-3RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-3RD_03072018202521_3420476,No,No
2312428,Weil-McLain,Weil-McLain,WGO,WGO-4RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-4RD_03072018202523_8850906,No,No
2312429,Weil-McLain,Weil-McLain,WGO,WGO-5RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-5RD_03072018202525_2885898,No,No
2312430,Weil-McLain,Weil-McLain,WGO,WGO-6RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-6RD_03072018202528_4171871,No,No
2312431,Weil-McLain,Weil-McLain,WGO,WGO-7RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WGO-7RD_03072018202530_3190352,No,No
2312398,Weil-McLain,Weil-McLain,WM97+,WM97+ 110-CT,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_WM97+ 110-CT_03072018201610_9791597,Yes,Yes
2312397,Weil-McLain,Weil-McLain,WM97+,WM97+ 155-CT,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_WM97+ 155-CT_03072018201608_5440962,Yes,Yes
2312396,Weil-McLain,Weil-McLain,WM97+,WM97+  70-CT,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_WM97+  70-CT_03072018201606_4437614,Yes,Yes
2312436,Weil-McLain,Weil-McLain,WTGO,WTGO-3RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WTGO-3RD_03072018202540_7452566,Yes,No
2312435,Weil-McLain,Weil-McLain,WTGO,WTGO-4RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WTGO-4RD_03072018202538_8990492,Yes,No
2312434,Weil-McLain,Weil-McLain,WTGO,WTGO-5RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WTGO-5RD_03072018202536_4116470,Yes,No
2312433,Weil-McLain,Weil-McLain,WTGO,WTGO-6RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WTGO-6RD_03072018202534_5097989,Yes,No
2312432,Weil-McLain,Weil-McLain,WTGO,WTGO-7RD,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_WTGO-7RD_03072018202532_2732221,Yes,No
2325889,Williamson-Thermoflo,Williamson-Thermoflo,FS-120-*,FS-120-*,,Boiler,"Natural Gas,Propane Gas",95,06/30/2018,11/05/2018,"United States, Canada",ES_1090273_FS-120-*_09132018195225_3649866,Yes,Yes
2325890,Williamson-Thermoflo,Williamson-Thermoflo,FS-155-*,FS-155-*,,Boiler,"Natural Gas,Propane Gas",95,06/30/2018,11/05/2018,"United States, Canada",ES_1090273_FS-155-*_09132018195227_2330873,Yes,Yes
2312380,Williamson-Thermoflo,Williamson-Thermoflo,FreeStyle,FS-155-N-*,,Boiler,"Natural Gas,Propane Gas",94,07/28/2016,03/07/2018,Canada,ES_1090273_FS-155-N-*_03072018200538_1888711,Yes,No
2325888,Williamson-Thermoflo,Williamson-Thermoflo,FS-80-*,FS-80-*,,Boiler,"Natural Gas,Propane Gas",95,06/30/2018,11/05/2018,"United States, Canada",ES_1090273_FS-80-*_09132018195222_5906950,Yes,Yes
2312390,Williamson-Thermoflo,Williamson-Thermoflo,GWC,GWC-070-N-T,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/26/2018,United States,ES_1090273_GWC-070-N-T_03072018201038_8977785,Yes,No
2312391,Williamson-Thermoflo,Williamson-Thermoflo,GWC,GWC-105-N-T,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/26/2018,United States,ES_1090273_GWC-105-N-T_03072018201041_0329799,Yes,No
2312392,Williamson-Thermoflo,Williamson-Thermoflo,GWC,GWC-140-N-T,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/26/2018,United States,ES_1090273_GWC-140-N-T_03072018201043_9696943,Yes,No
2312393,Williamson-Thermoflo,Williamson-Thermoflo,GWC,GWC-175-N-T,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/26/2018,United States,ES_1090273_GWC-175-N-T_03072018201046_2095732,Yes,No
