ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2325138,"Thermo Products, LLC",Thermo Pride,OL6 Series,OL6FA072DV5B,,Oil,All,86.5,Not Applicable,09/01/2014,11/05/2018,United States,ES_22813_OL6FA072DV5B_08312018154539_6890829,No,No
2325139,"Thermo Products, LLC",Thermo Pride,OL6 Series,OL6FA072DV5R,,Oil,All,87,Not Applicable,09/01/2014,11/05/2018,United States,ES_22813_OL6FA072DV5R_08312018154544_1655386,No,No
2325140,"Thermo Products, LLC",Thermo Pride,OL6 Series,OL6RA072DV5B,,Oil,All,86.5,Not Applicable,09/01/2014,11/05/2018,United States,ES_22813_OL6RA072DV5B_08312018154719_7083518,No,No
2325141,"Thermo Products, LLC",Thermo Pride,OL6 Series,OL6RA072DV5R,,Oil,All,87,Not Applicable,09/01/2014,11/05/2018,United States,ES_22813_OL6RA072DV5R_08312018154722_0038714,No,No
2309792,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2C100D4VS***,,Natural Gas,All,97,Not Applicable,01/15/2018,01/31/2018,Canada,ES_1075581_S9V2C100D4VS***_01312018145129_5991481,No,No
2309795,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2B080D3VS***,,Natural Gas,All,97,Not Applicable,01/15/2018,01/31/2018,Canada,ES_1075581_S9V2B080D3VS***_01312018150416_0592265,No,No
2309829,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2D120U5VS***,,Natural Gas,All,97,Not Applicable,01/15/2018,02/01/2018,Canada,ES_1075581_S9V2D120U5VS***_02012018122508_3497589,No,No
2309831,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2D120U5VS***,,Natural Gas,All,97,Not Applicable,01/15/2018,02/01/2018,Canada,ES_1075581_S9V2D120U5VS***_02012018135442_7847157,No,No
2309893,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2C100U4VS***,,Natural Gas,All,97,Not Applicable,01/15/2018,02/02/2018,Canada,ES_1075581_S9V2C100U4VS***_02022018123911_0545506,No,No
2311228,Trane and American Standard Heating and Air Conditioning,American Standard,Gold ZM,AUH2B080A9V3VB*,,"Natural Gas,Propane Gas",All,97,Not Applicable,02/12/2013,12/18/2018,United States,ES_1075581_AUH2B080A9V3VB*_03052018205844_9364931,No,No
2311232,Trane and American Standard Heating and Air Conditioning,American Standard,Gold ZM,AUH2B060A9V3VB*,,"Natural Gas,Propane Gas",All,97,Not Applicable,02/12/2013,12/18/2018,United States,ES_1075581_AUH2B060A9V3VB*_03052018210100_7854253,No,No
2311236,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2B080U3VS***,,"Natural Gas,Propane Gas",All,97,Not Applicable,01/15/2018,12/18/2018,"United States, Canada",ES_1075581_S9V2B080U3VS***_03052018210751_3226263,No,No
2311238,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2B060U3VS***,,"Natural Gas,Propane Gas",All,97,Not Applicable,01/15/2018,12/18/2018,"United States, Canada",ES_1075581_S9V2B060U3VS***_03052018211139_4414983,No,No
2311240,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2-VS,S9V2B040U3VS***,,"Natural Gas,Propane Gas",All,97,Not Applicable,01/15/2018,12/18/2018,"United States, Canada",ES_1075581_S9V2B040U3VS***_03052018211249_9029365,No,No
2311242,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2C100U4PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2C100U4PSA**_03052018211328_6537138,No,No
2311244,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2D120D5PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2D120D5PSA**_03052018211429_4935892,No,No
2311246,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2C100D5PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2C100D5PSA**_03052018211708_8861055,No,No
2311248,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B080D4PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B080D4PSA**_03052018212000_9291215,No,No
2311250,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B060D3PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B060D3PSA**_03052018212042_9787203,No,No
2311252,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B040D2PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B040D2PSA**_03052018212409_5638360,No,No
2311254,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2D120U5PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2D120U5PSA**_03052018212741_9479157,No,No
2311256,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B060D3PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B060D3PSAA*_03052018213236_4977023,No,No
2311258,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B060D3PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B060D3PS***_03052018213241_8204435,No,No
2311260,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B040D3PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B040D3PSAA*_03052018213408_8562774,No,No
2311262,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B040D3PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B040D3PS***_03052018213413_2247536,No,No
2311264,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2C100U5PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2C100U5PSA**_03052018213520_7320049,No,No
2311266,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2C080U5PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2C080U5PSA**_03052018213701_3292616,No,No
2311268,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2C080U4PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2C080U4PSA**_03052018213800_9848988,No,No
2311270,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B080U4PSA**,,"Natural Gas,Propane Gas",All,95,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B080U4PSA**_03052018214433_6030694,No,No
2311272,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B080U3PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B080U3PSA**_03052018214551_4143923,No,No
2311274,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B060U4PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B060U4PSA**_03052018214702_6630951,No,No
2311276,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B060U3PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B060U3PSA**_03052018214803_3219561,No,No
2311278,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B040U3PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B040U3PSA**_03052018214913_2119322,No,No
2311280,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard Heating & Air Conditioning; American Standard S9X2,S9X2B040U2PSA**,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/19/2016,12/18/2018,"United States, Canada",ES_1075581_S9X2B040U2PSA**_03052018215046_3927167,No,No
2311282,Trane and American Standard Heating and Air Conditioning,American Standard,Platinum 95,AUHMB080ACV3V**,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,02/12/2013,12/18/2018,"United States, Canada",ES_1075581_AUHMB080ACV3V**_03052018215146_5150604,No,No
2311284,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2D120D5PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2D120D5PSAA*_03052018215236_9636589,No,No
2311286,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2D120D5PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2D120D5PS***_03052018215242_8021433,No,No
2311288,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100D5PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2C100D5PSAA*_03052018215400_8402936,No,No
2311290,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100D5PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2C100D5PS***_03052018215405_1281685,No,No
2311292,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100D4PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2C100D4PSAA*_03052018215805_0876296,No,No
2311294,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100D4PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2C100D4PS***_03052018215809_2816952,No,No
2311296,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B080D4PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B080D4PSAA*_03052018215905_3528191,No,No
2311298,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B080D4PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B080D4PS***_03052018215910_7802379,No,No
2311300,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B080D3PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B080D3PSAA*_03052018220027_4803576,No,No
2311302,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B080D3PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B080D3PS***_03052018220032_4584642,No,No
2311304,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B040U3PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B040U3PSAA*_03052018220120_1338903,No,No
2311306,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2B040U3PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/05/2016,12/18/2018,"United States, Canada",ES_1075581_S9V2B040U3PS***_03052018220125_5056684,No,No
2311308,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2D120U5PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2D120U5PSAA*_03052018220236_4686793,No,No
2311310,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2D120U5PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2D120U5PS***_03052018220241_5057286,No,No
2311312,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100U5PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2C100U5PSAA*_03052018220343_7599715,No,No
2311314,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100U5PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2C100U5PS***_03052018220348_1873903,No,No
2311316,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100U4PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2C100U4PSAA*_03052018220521_8458278,No,No
2311318,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C100U4PS***,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2C100U4PS***_03052018220526_5207702,No,No
2311320,Trane and American Standard Heating and Air Conditioning,American Standard,American Standard S9V2,S9V2C080U5PSAA*,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/28/2015,12/18/2018,"United States, Canada",ES_1075581_S9V2C080U5PSAA*_03052018220616_6487321,No,No
2311734,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9E120D20MP11,,"Natural Gas,Propane Gas",All,95,Not Applicable,06/01/2008,12/21/2018,"United States, Canada",ES_42777_TM9E120D20MP11_03062018033846_8814844,No,No
2311739,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9E080C16MP11,,"Natural Gas,Propane Gas",All,95,Not Applicable,06/01/2008,11/05/2018,"United States, Canada",ES_42777_TM9E080C16MP11_03062018033958_9731709,No,No
2311744,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9E060B12MP11,,"Natural Gas,Propane Gas",All,95,Not Applicable,06/01/2008,02/02/2019,"United States, Canada",ES_42777_TM9E060B12MP11_03062018034129_3600869,No,No
2311752,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9V120D20MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/20/2019,"United States, Canada",ES_42777_TM9V120D20MP11_03062018034306_4634156,No,No
2311760,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9V040A10MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/20/2019,"United States, Canada",ES_42777_TM9V040A10MP11_03062018034507_8367783,No,No
2311762,York International Corp. UPG,CHAMPION HEATING AND COOLING,Premium,TP9C080B12MP12,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,09/14/2009,03/20/2019,"United States, Canada",ES_42777_TP9C080B12MP12_03062018034653_5234232,No,No
2311768,York International Corp. UPG,CHAMPION HEATING AND COOLING,Premium,TP9C100C20MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/20/2019,"United States, Canada",ES_42777_TP9C100C20MP12_03062018034804_0229515,No,No
2311774,York International Corp. UPG,CHAMPION HEATING AND COOLING,Premium,TP9C100C16MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/20/2019,"United States, Canada",ES_42777_TP9C100C16MP12_03062018034923_8866131,No,No
2311782,York International Corp. UPG,CHAMPION HEATING AND COOLING,LX SERIES,TM9V080B12MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/20/2019,"United States, Canada",ES_42777_TM9V080B12MP11_03062018035048_3237632,No,No
2311788,York International Corp. UPG,CHAMPION HEATING AND COOLING,Premium,TP9C080C16MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/20/2019,"United States, Canada",ES_42777_TP9C080C16MP12_03062018035227_7508739,No,No
