ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Display Type,Panel Technology,Backlight Technology,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2019 Criteria
2281204,Lenovo Group Limited,Lenovo,P27q-10,A16270QP0,,Monitor,TN LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 1.4,HDMI 2.0,DisplayPort 1.2",Ac power supply,21.33,,0.55,,0.23,,,68.53,73.9,350,None,1000,,,01/15/2017,02/12/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A16270QP0_10122016152017_9542601,No
2286820,Lenovo Group Limited,Lenovo,P27h-10,A16270QP1,"T27h-10,,",Monitor,TN LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C,USB 3.0",Ac power supply,21.33,,0.55,,0.23,,,68.53,73.9,350,None,1000,,,01/01/2017,02/12/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A16270QP1_12212016213739_6538449,No
2276302,Lenovo Group Limited,Lenovo,L27q-10,A16270QX0,"L27q-20,,",Monitor,TN LCD,LED,,3.7,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2",Ac power supply,19.28,,0.28,,0.19,,,60.71,73.9,350,None,1000,,,07/07/2017,07/11/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_X27q-10_08232016122452_3887664,No
2296114,Lenovo Group Limited,Lenovo,P27u-10,A16270UP0,,Monitor,TN LCD,LED,3840 x 2160,8.3,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C,USB 2.0,USB 3.0",Ac power supply,38.33,,0.4,,0.14,,,119.8,135.5,350,None,1000,,,05/09/2017,05/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A16270UP0_05152017145919_6412367,No
2304939,Lenovo Group Limited,Lenovo,TE20-10,A17195HE0,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,162.48,None,None,None,"VGA,DVI",Ac power supply,11.34,,0.18,,0.08,,,35.79,42.4,250,None,1000,,,10/10/2017,10/23/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A17195HE0_10122017140428_2715344,No
2321020,Lenovo Group Limited,Lenovo,TE20-14,A17195HE3,"V20-10,A17195HV0,",Monitor,TN LCD,LED,,1.4,19.5,162.48,None,None,None,VGA,Ac power supply,12.15,,0.18,,0.13,,,38.28,42.4,250,None,1000,,,06/04/2018,06/06/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A17195HE3_06062018144334_3207532,No
2296112,Lenovo Group Limited,Lenovo,TIO24Gen3,A17TIO24,"TIO24Gen3Touch,A17TIO24T,",Monitor,TN LCD,LED,1920 x 1080,2.1,23.8,242.04,None,None,None,"DisplayPort 1.2,USB 3.0",Ac power supply,17.93,,0.3,,0.28,,,56.68,62.2,250,None,1000,,,05/11/2017,05/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A17TIO24_05152017145258_1335128,No
2322043,Lenovo Group Limited,Lenovo,TIO24Gen3,A17TIO24IR,,Monitor,IPS LCD,LED,,2.1,23.8,242.04,None,None,None,"DisplayPort 1.2,USB 3.0",Ac power supply,16.63,,0.42,,0.25,,,53.37,54.1,250,None,1000,,,06/24/2018,06/26/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A17TIO24IR_06292018153646_7843624,No
2318866,Lenovo Group Limited,Lenovo,L22e-20,A18215FL0,"S22e-10,A18215FS0,; S22e-19,A18215FS1,",Monitor,VA LCD,LED,,2.1,21.5,197.52,None,None,None,"HDMI 1.4,VGA",Ac power supply,14.17,,0.15,,0.13,,,44.29,50.6,250,None,1000,,,04/16/2018,04/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18215FL0_04252018203900_4801726,No
2320257,Lenovo Group Limited,Lenovo,D24-10,A18236FD0,"C24-10,A18236FD1,",Monitor,TN LCD,LED,,2.1,23.6,237.99,None,None,None,"HDMI 1.4,VGA",Ac power supply,16.79,,0.13,,0.09,,,52.23,53.3,250,None,1000,,,05/16/2018,05/21/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18236FD0_05222018134720_9212611,No
2318865,Lenovo Group Limited,Lenovo,S24e-10,A18238FS0,"L24e-20,A18238FL0,",Monitor,VA LCD,LED,,2.1,23.8,242.04,None,None,None,"HDMI 1.4,VGA",Ac power supply,16.93,,0.13,,0.09,,,52.66,54.1,250,None,1000,,,04/17/2018,04/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18238FS0_04252018203431_3497296,No
2324323,Lenovo Group Limited,Lenovo,L27m-28,A18270FL1,,Monitor,VA LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 1.4,VGA",Ac power supply,17.09,,1.55,,0.11,,,61.23,64,250,None,1000,,,08/09/2018,08/10/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18270FL1_08142018140624_6177626,No
2314184,Lenovo Group Limited,Lenovo,S27i-10,A18270FS0,"L27i-28,A18270FL0,",Monitor,VA LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 1.4,VGA",Ac power supply,17.22,,0.18,,0.1,,,53.81,64,250,None,1000,,,03/16/2018,03/22/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18270FS0_03262018151341_6462231,No
2314258,Lenovo Group Limited,Lenovo,T27i-10,A18270FT0,,Monitor,VA LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,17.7,,0.35,,0.14,,,56.25,64,250,None,1000,,,03/14/2018,03/22/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18270FT0_03262018161250_1944595,No
2334733,Lenovo Group Limited,Lenovo,T27p-10,A18270UT0,,Monitor,TFT LCD,LED,,8.3,27,310.47,None,None,None,"HDMI 2.0,DisplayPort 1.2,USB 2.0,Other,USB 3.0",Ac power supply,26.99,,0.46,,0.19,,,85.38,101.94,350,None,1000,,,03/11/2019,03/14/2019,"United States, Taiwan, Japan, Canada",ES_1037540_A18270UT0_03112019163352_8036310,No
2312504,Lenovo Group Limited,Lenovo,ThinkVision X1 (2nd Gen),A18270UX0,,Monitor,IPS LCD,LED,,8.3,27,311.5,None,None,None,"HDMI 2.0,DisplayPort 1.2,USB 3.0,Thunderbolt",Ac power supply,31.47,,0.66,,0.46,,,100.25,102.1,350,None,1000,,,01/03/2018,04/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_A18270UX0_03072018140923_1061765,No
2332506,Lenovo Group Limited,Lenovo,P44w-10,A18434LP0,"Y44w-10,A18434LY0,",Monitor,TFT LCD,LED,,4.6,43.4,536.3,High Dynamic Range,None,None,"HDMI 2.0,Other,USB 3.0",Ac power supply,42.18,,1.56,,0.2,,,138.17,175.1,400,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),3000,107,103,01/01/2019,01/17/2019,"United States, Taiwan, Japan, Canada",ES_1037540_A18434LP0_01092019205538_7018548,No
2329885,Lenovo Group Limited,Lenovo,TIO27,A18TIO27,"TIO27q,A18TIO27i,",Monitor,TFT LCD,LED,,3.7,27,310.47,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,21.61,,0.48,,0.39,,,68.99,81.36,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,65,65,10/24/2018,11/12/2018,"United States, Taiwan, Japan, Canada",ES_1037540_A18TIO27_11062018090538_1206628,No
2333988,Lenovo Group Limited,Lenovo,T25d-10,A19250WT0,"P25d-10,A19250WP0,",Monitor,TFT LCD,LED,,2.3,25,281.15,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,16.48,,0.2,,0.17,,,51.66,63.12,300,None,1000,,,02/26/2019,02/27/2019,"United States, Taiwan, Japan, Canada",ES_1037540_A19250WT0_02262019164118_6940576,No
2278420,Lenovo Group Limited,Lenovo,X24q-10,F16238QX0,"L24q-10, L24q-20,,",Monitor,TN LCD,LED,2560 x 1440,3.7,23.8,242.04,None,None,None,"HDMI 1.4,DisplayPort 1.2",Ac power supply,15.99,,0.23,0.5,0.22,,,50.33,64,419.5,None,1000,,,09/01/2016,02/10/2017,"United States, Japan",ES_1037540_F16238QX0_09062016115833_7295073,No
2297183,Lenovo Group Limited,Lenovo,TE21-10,F17210FE1,"V21-10,F17210FV0,",Monitor,TN LCD,LED,,2.1,20.7,183.09,None,None,None,"DVI,VGA",Ac power supply,12.99,,0.2,0.5,0.17,,,40.96,49.9,276.8,None,1000,,,06/05/2017,06/06/2017,"United States, Japan",ES_1037540_F17210FE0_06062017212456_6615765,No
2296487,Lenovo Group Limited,Lenovo,T24m-10,F17238FT0,,Monitor,TN LCD,LED,,2.1,23.8,242.04,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,13.1,,0.53,0.5,0.25,,,43.15,54.1,265.1,None,1000,,,05/17/2017,05/22/2017,"United States, Japan",ES_1037540_F17238FT0_05232017192427_3552365,Yes
2302304,Lenovo Group Limited,Lenovo,X24-20,F17238FX0,,Monitor,TN LCD,LED,,2.1,23.8,242.04,None,None,None,"HDMI 1.4,DisplayPort 1.2",Ac power supply,14.35,,0.19,0.5,0.18,,,45.08,54.1,260.5,None,1000,,,08/11/2017,08/16/2017,"United States, Japan",ES_1037540_F17238FX0_08182017165934_8972154,No
2270576,Lenovo Group Limited,Lenovo,F2014,F2014A,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,162.48,None,None,None,VGA,Ac power supply,12.43,,0.19,,0.11,,,39.19,42.4,250,None,1000,,,06/19/2016,06/21/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_F2014A_06242016140822_8545556,No
2269124,Lenovo Group Limited,Lenovo,F2231p,F2231pA,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"VGA,DVI",Ac power supply,13.42,,0.37,,0.15,,,43.25,50.6,250,None,1000,,,06/01/2016,06/03/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_F2231pA_06082016141844_8089836,No
2305458,Lenovo Group Limited,Lenovo,TE20-11,H17195HE0,"V20-10,H17195HV0,",Monitor,TN LCD,LED,,1.4,19.5,163.2,None,None,None,VGA,Ac power supply,12.55,,0.15,,0.13,,,39.35,42.6,301.5,None,1000,,,12/28/2017,03/06/2018,"United States, Switzerland, Canada",ES_1037540_D17195HE2_10252017104511_7064360,No
2306508,Lenovo Group Limited,Lenovo,TE20-11,H17195HE0,"V20-10,H17195HV0,",Monitor,TN LCD,LED,,1.4,19.5,163.2,None,None,None,VGA,Ac power supply,11.01,,0.18,,0.14,,,34.78,42.6,250,None,1000,,,12/28/2017,11/15/2017,"United States, Switzerland, Canada",ES_1037540_H17195HE0_11162017113713_7045742,No
2302678,Lenovo Group Limited,Lenovo,Y25f-10,H17245FY0,,Monitor,TN LCD,LED,,2.1,24.5,256.49,None,None,None,"HDMI 2.0,DisplayPort 1.2,Other,USB 3.0",Ac power supply,14.48,,0.28,,0.2,,,46,57,400,None,1000,,,11/17/2017,08/24/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_H17245FY0_08252017132035_1657224,No
2263362,Lenovo Group Limited,Lenovo,LI2264d,L2264A,"LI2234A, LS2234A, ThinkVision X22, L22i-16,,",Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"HDMI 1.4,VGA,DVI",Other,14.5,,0.25,,0.2,,,45.88,50.6,250,None,1000,,,04/01/2016,06/26/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_L2264A_03282016124415_3750353,No
2263375,Lenovo Group Limited,Lenovo,"LI2234F, LS2234F, L22i-16",L2264F,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,196.88,None,None,None,"DVI,VGA",Ac power supply,13.39,,0.2,,0.12,,,42.18,50.6,250,None,1000,,,06/01/2016,03/29/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_L2264F_03292016094150_8681563,No
2263360,Lenovo Group Limited,Lenovo,LI2364d,L2364A,"LI2364A, LS2334A, ThinkVision X23, L23i-18, L23i-16,,",Monitor,TN LCD,LED,1920 x 1080,2.1,23,226.04,None,None,None,"HDMI 1.4,VGA,DVI",Other,15.35,,0.1,,0.07,,,47.7,50.8,250,None,1000,,,04/01/2016,02/28/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_L2364A_03282016122656_4333434,No
2263484,Lenovo Group Limited,Lenovo,LI2224F,LI2224,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"DVI,VGA",Ac power supply,13.06,,0.39,0.5,0.3,,,42.24,50.6,235.4,None,1000,,,06/01/2016,03/29/2016,"United States, Japan",ES_1037540_LI2224_03312016101727_4023953,No
2269117,Lenovo Group Limited,Lenovo,LS2033 Wide,LS2033wH,,Monitor,TN LCD,LED,1600 x 900,1.4,20,170.92,None,None,None,DVI,Ac power supply,12.83,,0.45,,0.31,,,41.9,44.2,250,None,1000,,,06/15/2016,06/07/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LS2033wH_06072016201017_9198925,No
2263786,Lenovo Group Limited,Lenovo,LS2033wA,LS2033 Wide,,Monitor,TN LCD,Other,1600 x 900,1.4,20,171.09,None,None,None,"VGA,DVI",Ac power supply,10.2,,0.45,,0.27,,,33.79,44.2,350,None,1000,,,04/01/2016,04/05/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LS2033 Wide_04072016120125_7521176,No
2263389,Lenovo Group Limited,Lenovo,LS2224F,LS2224,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"DVI,VGA",Ac power supply,12.34,,0.39,0.5,0.31,,,40.03,50.6,234.3,None,1000,,,06/01/2016,03/23/2016,"United States, Japan",ES_1037540_LS2224_03282016130422_7113720,Yes
2265561,Lenovo Group Limited,Lenovo,LS2224,LS2224,"LI2224, T2224r, T2224d, T2214s,T2224rbA,LI2224, T2224r, T2224d, T2214s,T2224rbA,",Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"DisplayPort 1.2,VGA,DVI",Ac power supply,15.46,,0.22,,0.13,,,48.65,50.6,250,None,1000,,,11/15/2016,11/08/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LS2224A LI2224A T2224rA_04282016200808_2679762,No
2270577,Lenovo Group Limited,Lenovo,LT1913p,LT1913pA,,Monitor,TN LCD,LED,1280 x 1024,1.3,18.9,176.1,None,None,None,"VGA,DVI",Ac power supply,12.84,,0.13,,0.08,,,40.11,44.52,250,None,1000,,,06/19/2016,06/21/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LT1913pA_06242016141101_1356388,No
2269428,Lenovo Group Limited,Lenovo,LT2024 Wide,LT2024wA,",LT2024wH,",Monitor,TN LCD,LED,1600 x 900,1.4,20,170.92,None,None,None,"DVI,VGA",Ac power supply,12.68,,0.28,,0.23,,,40.47,44.2,250,None,1000,,,06/15/2016,06/07/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LT2024wA LT2024wH_06132016103125_1409011,No
2263788,Lenovo Group Limited,Lenovo,LT2024wA,LT2024 Wide,,Monitor,TN LCD,Other,1600 x 900,1.4,20,171.09,None,None,None,"VGA,DVI",Ac power supply,10.54,,0.17,,0.11,,,33.31,44.2,350,None,1000,,,04/01/2016,04/05/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LT2024 Wide_04072016120521_5151503,No
2271960,Lenovo Group Limited,Lenovo,LT2223 Wide,LT2223wA,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"VGA,DVI",Ac power supply,12.62,,0.26,,0.08,,,40.17,50.6,250,None,1000,,,07/10/2016,07/06/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LT2223wA_07072016145800_4225140,Yes
2305864,"LG Electronics, Inc.",LG,34WK500-P,34WK500,,Monitor,TFT LCD,LED,,2.8,34,415,None,None,None,HDMI 1.4,Ac power supply,23.55,,0.2,,0.18,,,84.68,88.96,250,None,1000,,,12/30/2017,10/31/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_34WK500_10312017103753_2865716,No
2304757,"LG Electronics, Inc.",LG,34WK650-W,34WK650,"34BK650-P,34BK650,; 34BK650-W,34BK650,; 34WK650-P,34WK650,",Monitor,TFT LCD,LED,,2.8,34,415,None,None,None,"HDMI 1.4,DisplayPort 1.2",Ac power supply,25.46,,0.19,,0.17,,,84.64,88.96,250,None,1000,,,12/10/2017,10/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_34WK650_10102017131826_3714258,No
2334557,"LG Electronics, Inc.",LG,34WL500-B,34WL500,,Monitor,IPS LCD,LED,,1080,34,415.05,None,None,None,HDMI 2.0,Ac power supply,22.45,,0.19,,0.18,,,69.91,88.96,250,None,1000,,,03/15/2019,02/19/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_34WL500_03102019121103_9863884,Yes
2287424,"LG Electronics, Inc.",LG,42LS73D,42LS73D-B,,Signage Display,IPS LCD,LED,1920 x 1080,2.1,41.9,750.74,"Full Network Connectivity,User Adjustable Backlight,Plug-in Module (Removable)",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DisplayPort 1.2,DVI,USB 3.0",Ac power supply,76.73,77.1,0.4,3.5,,,,,,425,None,1300,,,03/01/2017,12/29/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_42LS73D-B_12302016040430_0670052,No
2270526,"LG Electronics, Inc.",LG,43SE3B,43SE3B-B,"43SE3KB,43SE3KB-B,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA,Other",Ac power supply,48.05,76.9,0.51,3.5,,,,,,297,None,1100,,,05/05/2015,06/20/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SE3B-B_06202016070208_6128895,No
2296044,"LG Electronics, Inc.",LG,43SE3C,43SE3C-B,"43SE3DD,43SE3DD-B,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA,Other",Ac power supply,51.31,72.7,0.32,3.5,,,,,,255,None,1000,,,07/15/2016,05/14/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SE3C-B_05152017063810_0290155,No
2292801,"LG Electronics, Inc.",LG,43SE3D,43SE3D-B,"43SE3E,43SE3E-#,; 43SE3KD,43SE3KD-B,; 43SE3KE,43SE3KE-#,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA",Ac power supply,47.4,76,0.48,3.5,,,,,,297,None,1000,,,04/15/2017,03/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SE3D-B_03172017042747_4867685,No
2306328,"LG Electronics, Inc.",LG,43SH7DD,43SH7DD-B,,Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Built-In Speakers",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA",Ac power supply,74.48,88.4,0.46,3.5,,,,,,595,None,1000,,,12/01/2017,11/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SH7DD-B_11102017055732_3452086,No
2312638,"LG Electronics, Inc.",LG,43SH7E,43SH7E-B,,Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Built-In Speakers",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DisplayPort 1.2,DVI,USB 3.0",Ac power supply,80.28,86.8,0.3,3.5,,,,,,588,None,1000,,,04/01/2018,03/12/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SH7E-B_03132018044600_6360208,No
2318767,"LG Electronics, Inc.",LG,43SH7PE,43SH7PE-B,"43SH7PE,43SH7PE-H,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Built-In Speakers",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA",Ac power supply,75.37,86.3,0.42,3.5,,,,,,595,None,1000,,,06/01/2018,04/23/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SH7PE-B_04232018235230_7550710,No
2271090,"LG Electronics, Inc.",LG,43SL5B,43SL5B-B,,Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA,Other",Ac power supply,52.74,78.3,0.44,3.5,,,,,,383,None,1100,,,05/05/2015,06/20/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SL5B-B_06202016070335_6215860,No
2322219,"LG Electronics, Inc.",LG,43SL5PE,43SL5PE-#,"43SL5E,43SL5E-#,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Built-In Speakers",Full Network Connectivity,Full Network Connectivity,"HDMI 1.4,DVI,USB 2.0,VGA,Other",Ac power supply,51.77,78.6,0.38,3.5,,,,,,363,None,1000,,,08/15/2018,07/03/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SL5PE-#_07042018084451_3891475,No
2292807,"LG Electronics, Inc.",LG,43SM3B,43SM3B-B,"43SM3C,43SM3C-B,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Bluetooth","Full Network Connectivity,Bluetooth",Full Network Connectivity,"HDMI 1.4,DisplayPort 1.2,DVI,VGA,Other,USB 3.0",Ac power supply,66.36,78.4,0.32,3.5,,,,,,297,None,1100,,,08/15/2016,03/07/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SM3B-B_03222017033539_3739075,No
2266328,"LG Electronics, Inc.",LG,43SM5C,43SM5C-B,"43SM5B,43SM5B-B,; 43SM5KB,43SM5KB-B,; 43SM5KC,43SM5KC-B,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Bluetooth","Full Network Connectivity,Bluetooth",Full Network Connectivity,"HDMI 1.4,DisplayPort 1.2,DVI,VGA,Other,USB 3.0",Ac power supply,66.36,78.4,0.32,3.5,,,,,,383,None,1100,,,08/15/2016,05/10/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SM5C-B_05102016043424_4864436,No
2292802,"LG Electronics, Inc.",LG,43SM5D,43SM5D-B,"43SM5E,43SM5E-#,; 43SM5KD,43SM5KD-B,; 43SM5KE,43SM5KE-#,",Signage Display,IPS LCD,LED,1920 x 1080,2.1,42.5,772.33,"Full Network Connectivity,User Adjustable Backlight,Bluetooth","Full Network Connectivity,Bluetooth",Full Network Connectivity,"HDMI 1.4,DisplayPort 1.2,DVI,VGA,USB 3.0",Ac power supply,66.73,76,0.32,3.5,,,,,,378,None,1100,,,04/15/2017,03/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_43SM5D-B_03172017043003_5003130,No
2264022,Lenovo Group Limited,Lenovo,LT2423 Wide,LT2423wC,,Monitor,TN LCD,LED,1920 x 1080,2.1,24,246.12,Built-In Speakers,None,None,"HDMI 1.4,VGA,Other",Ac power supply,14.87,,0.16,,0.13,,,46.5,54.9,250,None,1000,,,06/25/2013,04/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_LT2423wC_04132016115714_1260617,No
2269709,Lenovo Group Limited,Lenovo,Pro2820D,Pro2820D,,Monitor,IPS LCD,LED,1920 x 1080,2.1,28,328.23,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,18.5,,0.3,,0.2,,,58.43,67.4,300,None,2000,,,02/04/2014,06/14/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_Pro2820D_06082016102653_9798089,No
2269123,Lenovo Group Limited,Lenovo,T1714,T1714A,,Monitor,TN LCD,LED,1280 x 1024,1.3,17,140.98,None,None,None,"VGA,DVI",Ac power supply,9.94,,0.24,,0.12,,,31.84,32.9,250,None,1000,,,06/01/2016,06/03/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T1714A_06082016141741_9757920,No
2269122,Lenovo Group Limited,Lenovo,T1714p,T1714pA,,Monitor,TN LCD,LED,1280 x 1024,1.3,17,140.98,None,None,None,"DisplayPort 1.2,VGA,DVI",Ac power supply,10,,0.16,,0.1,,,31.57,32.9,250,None,1000,,,06/01/2016,06/03/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T1714pA_06082016141526_8999202,No
2262243,Lenovo Group Limited,Lenovo,T2014,T2014A,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,160.54,None,None,None,"VGA,DVI",Ac power supply,11.23,,0.43,,0.36,,,36.88,42,300,None,1000,,,04/01/2016,03/11/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T2014A_03072016102606_6889154,No
2268058,Lenovo Group Limited,Lenovo,T2014D,T2014D,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,161.24,None,None,None,"VGA,DVI",Ac power supply,11.7,,0.33,,0.19,,,37.75,42.2,250,None,1000,,,02/10/2015,05/26/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T2014D_05242016172725_7774621,No
2262264,Lenovo Group Limited,Lenovo,T2014s,T2014sA,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,160.54,None,None,None,VGA,Ac power supply,11.95,,0.36,,0.23,,,38.69,42,250,None,1000,,,04/01/2016,03/11/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T2014sA_03072016130633_4067193,No
2269352,Lenovo Group Limited,Lenovo,T2014sD,T2014sD,,Monitor,TN LCD,LED,1600 x 900,1.4,19.5,161.24,None,None,None,VGA,Ac power supply,12,,0.24,,0.13,,,38.16,42.2,200,None,1000,,,02/10/2015,05/30/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_T2014sD_05252016101733_9829217,No
