ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,COP Rating,Energy Efficiency (EER) ,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
1740547,FHP Manufacturing Bosch Group,Aquarius,EP015,EP015-1VT,,Closed Loop Water-to-Air,3.9,20.6,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919854_06062012104352_7660288,No
1738660,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ,,Open Loop Water-to-Air,4.5,25.6,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919873_06062012104352_7626581,No
1740548,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ,,Closed Loop Water-to-Air,3.8,19,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3919873_06062012104352_7660456,No
1740550,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ,,Closed Loop Water-to-Air,3.8,19,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919873_06062012104352_7660791,No
2316972,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ/VT,,Closed Loop Water-to-Water,3.8,19,06/01/2010,04/04/2018,"United States, Canada",ES_22859_EP018-1HZ/VT_04042018153510_8790008,No
2335528,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ/VT,,Open Loop Water-to-Air,4.5,25.6,06/01/2010,04/01/2019,"United States, Canada",ES_22859_EP018-1HZ/VT_03292019030539_8747387,No
2335529,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1HZ/VT,,Closed Loop Water-to-Air,3.8,19,06/01/2010,04/01/2019,"United States, Canada",ES_22859_EP018-1HZ/VT_03292019030538_5300821,No
1738661,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1VT,,Open Loop Water-to-Air,4.5,25.6,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919873_06062012104352_7626749,No
1740549,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1VT,,Closed Loop Water-to-Air,3.8,19,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3919873_06062012104352_7660624,No
1740551,FHP Manufacturing Bosch Group,Aquarius,EP018,EP018-1VT,,Closed Loop Water-to-Air,3.8,19,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919873_06062012104352_7660959,No
1738662,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ,,Open Loop Water-to-Air,4.6,28.1,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919884_06062012104352_7626916,No
1740552,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ,,Closed Loop Water-to-Air,4,21.1,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3919884_06062012104352_7661127,No
1740554,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ,,Closed Loop Water-to-Air,4,21.1,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919884_06062012104352_7661462,No
2316970,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ/VT,,Closed Loop Water-to-Water,4,21.1,06/01/2010,04/04/2018,"United States, Canada",ES_22859_EP024-1HZ/VT_04042018153434_0712128,No
2335599,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ/VT,,Closed Loop Water-to-Air,3.7,19.8,06/01/2010,04/02/2019,"United States, Canada",ES_22859_EP024-1HZ/VT_03292019030540_341784,No
2335600,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1HZ/VT,,Open Loop Water-to-Air,4.5,27.4,06/01/2010,04/02/2019,"United States, Canada",ES_22859_EP024-1HZ/VT_03292019030540_2535178,No
1738663,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1VT,,Open Loop Water-to-Air,4.6,28.1,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919884_06062012104352_7627084,No
1740553,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1VT,,Closed Loop Water-to-Air,4,21.1,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3919884_06062012104352_7661294,No
1740555,FHP Manufacturing Bosch Group,Aquarius,EP024,EP024-1VT,,Closed Loop Water-to-Air,4,21.1,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3919884_06062012104352_7661630,No
1738664,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1HZ,,Open Loop Water-to-Air,5.2,27,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920300_06062012104352_7627252,No
1740556,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1HZ,,Closed Loop Water-to-Air,4.3,19.4,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920300_06062012104352_7661797,No
1740558,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1HZ,,Closed Loop Water-to-Air,4.3,19.4,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920300_06062012104352_7662133,No
2316976,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1HZ/VT,,Closed Loop Water-to-Water,4.3,19.4,06/01/2010,04/04/2018,"United States, Canada",ES_22859_EP030-1HZ/VT_04042018153607_8013512,No
1738665,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1VT,,Open Loop Water-to-Air,5.2,27,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920300_06062012104352_7627420,No
1740557,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1VT,,Closed Loop Water-to-Air,4.3,19.4,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920300_06062012104352_7661965,No
1740559,FHP Manufacturing Bosch Group,Aquarius,EP030,EP030-1VT,,Closed Loop Water-to-Air,4.3,19.4,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920300_06062012104352_7662300,No
1738666,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1HZ,,Open Loop Water-to-Air,4.9,25.9,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920301_06062012104352_7627587,No
1740560,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1HZ,,Closed Loop Water-to-Air,4.1,19.7,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920301_06062012104352_7662468,No
1740562,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1HZ,,Closed Loop Water-to-Air,4.1,19.7,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920301_06062012104352_7662804,No
2316965,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1HZ/VT,,Closed Loop Water-to-Water,4.1,19.7,06/01/2010,04/04/2018,"United States, Canada",ES_22859_EP036-1HZ/VT_04042018152300_9711048,No
1738667,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1VT,,Open Loop Water-to-Air,4.9,25.9,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920301_06062012104352_7627755,No
1740561,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1VT,,Closed Loop Water-to-Air,4.1,19.7,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920301_06062012104352_7662636,No
1740563,FHP Manufacturing Bosch Group,Aquarius,EP036,EP036-1VT,,Closed Loop Water-to-Air,4.1,19.7,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920301_06062012104352_7662971,No
1738668,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1HZ,,Open Loop Water-to-Air,4.4,25.7,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920496_06062012104352_7627923,No
1740564,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1HZ,,Closed Loop Water-to-Air,4.1,21.2,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920496_06062012104352_7663139,No
1740566,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1HZ,,Closed Loop Water-to-Air,4.1,21.2,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920496_06062012104352_7663474,No
2316978,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1HZ/VT,,Closed Loop Water-to-Water,4.1,21.1,06/01/2010,04/04/2018,"United States, Canada",ES_22859_EP042-1HZ/VT_04042018153626_2603918,No
1738669,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1VT,,Open Loop Water-to-Air,4.4,25.7,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920496_06062012104352_7628090,No
1740565,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1VT,,Closed Loop Water-to-Air,4.1,21.2,06/01/2010,02/10/2011,"United States, Canada",ES_22859_3920496_06062012104352_7663307,No
1740567,FHP Manufacturing Bosch Group,Aquarius,EP042,EP042-1VT,,Closed Loop Water-to-Air,4.1,21.2,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920496_06062012104352_7663642,No
1738670,FHP Manufacturing Bosch Group,Aquarius,EP048,EP048-1HZ,,Open Loop Water-to-Air,4.3,25.5,06/01/2010,02/25/2011,"United States, Canada",ES_22859_3920497_06062012104352_7628258,No
2212616,FHP Manufacturing Bosch Group,Bosch-Geo,Green Source,SM070-1CS*-*****A,,Closed Loop Water-to-Air,3.7,17.1,01/17/2014,06/09/2014,"United States, Canada",ES_22859_06092014162758_8825871,No
2212617,FHP Manufacturing Bosch Group,Bosch-Geo,Green Source,SM070-1CS*-*****A,,Closed Loop Water-to-Air,3.6,17.6,01/17/2014,06/09/2014,"United States, Canada",ES_22859_06092014162758_2643590,No
2316958,FHP Manufacturing Bosch Group,Bosch-Geo,Green Source,SM070-1CS*-*****A,,Closed Loop Water-to-Water,3.6,19.1,01/17/2014,04/04/2018,"United States, Canada",ES_22859_SM070-1CS*-*****A_04042018151956_6086165,No
2316959,FHP Manufacturing Bosch Group,Bosch-Geo,Green Source,SM070-1CS*-*****A,,Closed Loop Water-to-Water,3.6,17.6,01/17/2014,04/04/2018,"United States, Canada",ES_22859_SM070-1CS*-*****A_04042018152003_8682057,No
2316960,FHP Manufacturing Bosch Group,Bosch-Geo,Green Source,SM070-1CS*-*****A,,Closed Loop Water-to-Water,3.7,17.2,01/17/2014,04/04/2018,"United States, Canada",ES_22859_SM070-1CS*-*****A_04042018152010_0613642,No
1738456,FHP Manufacturing Bosch Group,Bosch-Geo,TW025,TW025-1,,Closed Loop Water-to-Water,3.1,19,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4485661_06062012104352_7601427,No
1738732,FHP Manufacturing Bosch Group,Bosch-Geo,TW025,TW025-1,,Open Loop Water-to-Water,3.6,23.5,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4485661_06062012104352_7645363,No
2317007,FHP Manufacturing Bosch Group,Bosch-Geo,TW025,TW025-1,,Closed Loop Water-to-Water,3.1,19,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW025-1_04042018170100_6930851,No
1738457,FHP Manufacturing Bosch Group,Bosch-Geo,TW035,TW035-1,,Closed Loop Water-to-Water,3.1,17.6,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4490021_06062012104352_7601594,No
1738733,FHP Manufacturing Bosch Group,Bosch-Geo,TW035,TW035-1,,Open Loop Water-to-Water,3.6,22.5,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4490021_06062012104352_7645531,No
2317011,FHP Manufacturing Bosch Group,Bosch-Geo,TW035,TW035-1,,Closed Loop Water-to-Water,3.1,17.6,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW035-1_04042018170132_2145038,No
1738458,FHP Manufacturing Bosch Group,Bosch-Geo,TW049,TW049-1,,Closed Loop Water-to-Water,3.1,17.5,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4491533_06062012104352_7601762,No
1738734,FHP Manufacturing Bosch Group,Bosch-Geo,TW049,TW049-1,,Open Loop Water-to-Water,3.6,21.7,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4491533_06062012104352_7645699,No
2316989,FHP Manufacturing Bosch Group,Bosch-Geo,TW049,TW049-1,,Closed Loop Water-to-Water,3.1,17.5,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW049-1_04042018154001_8424864,No
2316991,FHP Manufacturing Bosch Group,Bosch-Geo,TW049,TW049-1,,Closed Loop Water-to-Water,3.1,17.5,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW049-1_04042018154117_0268208,No
2316993,FHP Manufacturing Bosch Group,Bosch-Geo,TW049,TW049-1,,Closed Loop Water-to-Water,3.1,17.5,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW049-1_04042018154133_2363877,No
1738459,FHP Manufacturing Bosch Group,Bosch-Geo,TW061,TW061-1,,Closed Loop Water-to-Water,3.2,17.3,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4494044_06062012104352_7601930,No
1738735,FHP Manufacturing Bosch Group,Bosch-Geo,TW061,TW061-1,,Open Loop Water-to-Water,3.6,21.6,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4494044_06062012104352_7645866,No
2316985,FHP Manufacturing Bosch Group,Bosch-Geo,TW061,TW061-1,,Closed Loop Water-to-Water,3.2,17.3,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW061-1_04042018153815_0623467,No
1738474,FHP Manufacturing Bosch Group,Bosch-Geo,TW071,TW071-1,,Closed Loop Water-to-Water,3.1,16.8,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4495412_06062012104352_7602097,No
1738736,FHP Manufacturing Bosch Group,Bosch-Geo,TW071,TW071-1,,Open Loop Water-to-Water,3.5,20.3,02/20/2011,02/25/2011,"United States, Canada",ES_22859_4495412_06062012104352_7646034,No
2316987,FHP Manufacturing Bosch Group,Bosch-Geo,TW071,TW071-1,,Closed Loop Water-to-Water,3.1,16.8,02/20/2011,04/04/2018,"United States, Canada",ES_22859_TW071-1_04042018153910_7592214,No
1740630,FHP Manufacturing Bosch Group,Bosch-Geo,TW122,TW122-1CS/US,,Closed Loop Water-to-Water,3.1,16.4,02/15/2012,02/10/2012,"United States, Canada",ES_22859_5034539_06062012104352_7885673,No
1740631,FHP Manufacturing Bosch Group,Bosch-Geo,TW122,TW122-1CS/US,,Open Loop Water-to-Water,3.6,20.2,02/15/2012,02/10/2012,"United States, Canada",ES_22859_5034539_06062012104352_7885840,No
2169801,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM024-1CF/VT/HZ,,Closed Loop Water-to-Air,4.2,24,01/07/2013,01/22/2013,United States,ES_22859_01222013160229_9130921,Yes
2169806,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM024-1CF/VT/HZ,,Open Loop Water-to-Air,5,30,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_7545885,Yes
2169802,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM036-1CF/VT/HZ,,Closed Loop Water-to-Air,4.5,27,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_6805654,Yes
2169807,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM036-1CF/VT/HZ,,Open Loop Water-to-Air,5.1,32.5,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_9841760,Yes
2169803,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM048-1CF/VT/HZ,,Closed Loop Water-to-Air,4.2,23.5,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_4175841,Yes
2169808,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM048-1CF/VT/HZ,,Open Loop Water-to-Air,4.9,29.5,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_4863050,Yes
2169804,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM060-1CF/VT/HZ,,Closed Loop Water-to-Air,4.1,22.7,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_8393164,Yes
2169809,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM060-1CF/VT/HZ,,Open Loop Water-to-Air,4.7,27.8,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_3330561,Yes
2169805,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM070-1CF/VT/HZ,,Closed Loop Water-to-Air,4,21.9,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_2274168,Yes
2169810,FHP Manufacturing Bosch Group,BOSCH Geo,Green Source,SM070-1CF/VT/HZ,,Open Loop Water-to-Air,4.6,25.8,01/07/2013,01/22/2013,"United States, Canada",ES_22859_01222013160229_3284944,Yes
2334365,FHP Manufacturing Bosch Group,Bryant,GB,GB018H******1**2,,Closed Loop Water-to-Water,4.4,24.7,05/12/2014,03/07/2019,"United States, Canada",ES_22859_GB018H******1**2_03072019233223_2223707,No
2335746,FHP Manufacturing Bosch Group,Bryant,GB,GB018H******1**2,,Closed Loop Water-to-Air,3.7,17.9,05/12/2014,04/02/2019,"United States, Canada",ES_22859_GB018H******1**2_03292019030632_5284030,No
2335786,FHP Manufacturing Bosch Group,Bryant,GB,GB018H******1**2,,Open Loop Water-to-Air,4.4,24.7,05/12/2014,04/02/2019,"United States, Canada",ES_22859_GB018H******1**2_03292019030633_7151989,No
2333564,FHP Manufacturing Bosch Group,Bryant,BP018,GB018V******1**2,,Closed Loop Water-to-Water,3.8,19,02/20/2011,02/15/2019,"United States, Canada",ES_22859_GB018V******1**2_02152019154032_0865249,No
2335641,FHP Manufacturing Bosch Group,Bryant,BP018,GB018V******1**2,,Closed Loop Water-to-Air,3.8,19,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB018V******1**2_03292019030555_3525467,No
2335816,FHP Manufacturing Bosch Group,Bryant,BP018,GB018V******1**2,,Open Loop Water-to-Air,4.5,25.6,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB018V******1**2_03292019030556_4368637,No
2333026,FHP Manufacturing Bosch Group,Bryant,BP048,GB048V******1**1,,Closed Loop Water-to-Water,3.7,17.8,02/20/2011,02/04/2019,"United States, Canada",ES_22859_GB048V******1**1_02042019183544_2583792,No
2335653,FHP Manufacturing Bosch Group,Bryant,BP048,GB048V******1**1,,Closed Loop Water-to-Air,3.7,17.8,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB048V******1**1_03292019030602_2925903,No
2335831,FHP Manufacturing Bosch Group,Bryant,BP048,GB048V******1**1,,Open Loop Water-to-Air,4.3,24.2,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB048V******1**1_03292019030605_9161205,No
2333022,FHP Manufacturing Bosch Group,Bryant,CE,GP060V******1**1,,Closed Loop Water-to-Water,3.7,19.6,12/17/2014,02/04/2019,"United States, Canada",ES_22859_GP060V******1**1_02042019182549_1949482,No
2335723,FHP Manufacturing Bosch Group,Bryant,CE,GP060V******1**1,,Closed Loop Water-to-Air,3.7,19.6,12/17/2014,04/02/2019,"United States, Canada",ES_22859_GP060V******1**1_03292019030627_92376,No
2335905,FHP Manufacturing Bosch Group,Bryant,CE,GP060V******1**1,,Open Loop Water-to-Air,4.3,22.9,12/17/2014,04/02/2019,"United States, Canada",ES_22859_GP060V******1**1_03292019030628_9840818,No
2334364,FHP Manufacturing Bosch Group,Carrier,GB,GB018H******1**2,,Closed Loop Water-to-Water,4.4,24.7,05/12/2014,03/07/2019,"United States, Canada",ES_22859_GB018H******1**2_03072019233213_9867010,No
2335729,FHP Manufacturing Bosch Group,Carrier,GB,GB018H******1**2,,Closed Loop Water-to-Air,3.7,17.9,05/12/2014,04/02/2019,"United States, Canada",ES_22859_GB018H******1**2_03292019030629_85226,No
2335771,FHP Manufacturing Bosch Group,Carrier,GB,GB018H******1**2,,Open Loop Water-to-Air,4.4,24.7,05/12/2014,04/02/2019,"United States, Canada",ES_22859_GB018H******1**2_03292019030631_6720207,No
2333563,FHP Manufacturing Bosch Group,Carrier,BP018,GB018V******1**2,,Closed Loop Water-to-Water,3.8,19,02/20/2011,02/15/2019,"United States, Canada",ES_22859_GB018V******1**2_02152019154025_4573957,No
2335648,FHP Manufacturing Bosch Group,Carrier,BP018,GB018V******1**2,,Closed Loop Water-to-Air,3.8,19,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB018V******1**2_03292019030559_2150993,No
2335824,FHP Manufacturing Bosch Group,Carrier,BP018,GB018V******1**2,,Open Loop Water-to-Air,4.5,25.6,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB018V******1**2_03292019030601_4336400,No
2333025,FHP Manufacturing Bosch Group,Carrier,BP048,GB048V******1**1,,Closed Loop Water-to-Water,3.7,17.8,02/20/2011,02/04/2019,"United States, Canada",ES_22859_GB048V******1**1_02042019183539_7055868,No
2335630,FHP Manufacturing Bosch Group,Carrier,BP048,GB048V******1**1,,Closed Loop Water-to-Air,3.7,17.8,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB048V******1**1_03292019030552_5924018,No
2335813,FHP Manufacturing Bosch Group,Carrier,BP048,GB048V******1**1,,Open Loop Water-to-Air,4.3,24.2,02/20/2011,04/02/2019,"United States, Canada",ES_22859_GB048V******1**1_03292019030553_3916726,No
2333021,FHP Manufacturing Bosch Group,Carrier,CE,GP060V******1**1,,Closed Loop Water-to-Water,3.7,19.6,12/17/2014,02/04/2019,"United States, Canada",ES_22859_GP060V******1**1_02042019182543_4785354,No
2335722,FHP Manufacturing Bosch Group,Carrier,CE,GP060V******1**1,,Closed Loop Water-to-Air,3.7,19.6,12/17/2014,04/02/2019,"United States, Canada",ES_22859_GP060V******1**1_03292019030626_6366539,No
2335903,FHP Manufacturing Bosch Group,Carrier,CE,GP060V******1**1,,Open Loop Water-to-Air,4.3,22.9,12/17/2014,04/02/2019,"United States, Canada",ES_22859_GP060V******1**1_03292019030628_5532386,No
2334370,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018H******1**2,,Closed Loop Water-to-Water,4.4,24.7,04/13/2016,03/07/2019,"United States, Canada",ES_22859_HB018H******1**2_03072019233317_3671275,No
2335736,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018H******1**2,,Closed Loop Water-to-Air,3.7,17.9,04/13/2016,04/02/2019,"United States, Canada",ES_22859_HB018H******1**2_03292019030630_9424265,No
2335773,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018H******1**2,,Open Loop Water-to-Air,4.4,24.7,04/13/2016,04/02/2019,"United States, Canada",ES_22859_HB018H******1**2_03292019030631_9150723,No
2334362,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018V******1**2,,Closed Loop Water-to-Water,3.8,19,04/13/2016,03/07/2019,"United States, Canada",ES_22859_HB018V******1**2_03072019233153_6407356,No
2335727,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018V******1**2,,Closed Loop Water-to-Air,3.8,19,04/13/2016,04/02/2019,"United States, Canada",ES_22859_HB018V******1**2_03292019030629_2887580,No
2335908,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB018V******1**2,,Open Loop Water-to-Air,4.5,25.6,04/13/2016,04/02/2019,"United States, Canada",ES_22859_HB018V******1**2_03292019030631_1713660,No
2334356,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB042V******1**1,,Closed Loop Water-to-Water,,,04/13/2016,03/07/2019,"United States, Canada",ES_22859_HB042V******1**1_03072019233040_1293173,No
2335172,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB042V******1**1,,Open Loop Water-to-Air,,,04/13/2016,03/25/2019,"United States, Canada",ES_22859_HB042V******1**1_03222019215750_9798957,No
2335173,FHP Manufacturing Bosch Group,Comfortmaker,HB,HB042V******1**1,,Closed Loop Water-to-Air,,,04/13/2016,03/25/2019,"United States, Canada",ES_22859_HB042V******1**1_03222019215749_1458049,No
2334371,FHP Manufacturing Bosch Group,Day & Night,HB,HB018H******1**2,,Closed Loop Water-to-Water,4.4,24.7,04/13/2016,03/07/2019,"United States, Canada",ES_22859_HB018H******1**2_03072019233326_2505960,No
2335748,FHP Manufacturing Bosch Group,Day & Night,HB,HB018H******1**2,,Closed Loop Water-to-Air,3.7,17.9,04/13/2016,04/02/2019,"United States, Canada",ES_22859_HB018H******1**2_03292019030632_2967661,No
